product_id,product_code,sku,product_name,question,answer,faq_category,sort_order,source_document,source_page_or_section,confidence
76,DJP1075,DJ-HEA-0076,Ashvagandha Extract (60 Veg Capsules),What are the key benefits?,"Reduces stress and anxiety, helps combat fatigue and tiredness, promotes mental clarity and focus, and revitalizes overall physical stamina.",benefits,7,Dayjoy_Product_Brochure_English_July2026.pdf,Page 25,high
76,DJP1075,DJ-HEA-0076,Ashvagandha Extract (60 Veg Capsules),What are the ingredients?,It is formulated with Ashvagandha extract.,ingredients,8,Dayjoy_Product_Brochure_English_July2026.pdf,Page 25,high
76,DJP1075,DJ-HEA-0076,Ashvagandha Extract (60 Veg Capsules),What is the recommended dosage?,"Take 1 capsule twice daily, preferably with milk, or as directed by your physician.",dosage,9,Dayjoy_Product_Brochure_English_July2026.pdf,Page 25,high
76,DJP1075,DJ-HEA-0076,Ashvagandha Extract (60 Veg Capsules),What are the warnings or side effects?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,10,,,low
76,DJP1075,DJ-HEA-0076,Ashvagandha Extract (60 Veg Capsules),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,11,,,low
76,DJP1075,DJ-HEA-0076,Ashvagandha Extract (60 Veg Capsules),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,12,,,low
76,DJP1075,DJ-HEA-0076,Ashvagandha Extract (60 Veg Capsules),How does it compare to Shatavari Extract?,"While both are adaptogenic herbal extracts, Ashvagandha focuses heavily on combating stress and boosting mental/physical stamina, whereas Shatavari is traditionally known for nurturing vitality and hormonal balance.",comparison,13,Dayjoy_Product_Brochure_English_July2026.pdf,Page 25,medium
76,DJP1075,DJ-HEA-0076,Ashvagandha Extract (60 Veg Capsules),"What is the price, DP, and BV for distributors?","The MRP is ₹499, DP is ₹299, and BV is 110.",pricing,14,India-BV-Price-May-2026.pdf,Item 76,high
77,DJP1076,DJ-HEA-0077,Amla Extract (60 Veg Capsules),Who should use it?,"Individuals looking for a daily natural boost to their immunity, skin/hair vitality, and digestive wellness.",usage,1,Dayjoy_Product_Brochure_English_July2026.pdf,Page 25,high
77,DJP1076,DJ-HEA-0077,Amla Extract (60 Veg Capsules),Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,2,,,low
77,DJP1076,DJ-HEA-0077,Amla Extract (60 Veg Capsules),What are the key benefits?,"Supports immune system function, rich in natural Vitamin C, promotes healthy hair and skin, and aids in digestion and overall well-being.",benefits,3,Dayjoy_Product_Brochure_English_July2026.pdf,Page 25,high
77,DJP1076,DJ-HEA-0077,Amla Extract (60 Veg Capsules),What are the ingredients?,It is formulated with Amla extract.,ingredients,4,Dayjoy_Product_Brochure_English_July2026.pdf,Page 25,high
77,DJP1076,DJ-HEA-0077,Amla Extract (60 Veg Capsules),What is the recommended dosage?,"Take 1-2 capsules twice daily with water before meals, or as directed by your physician.",dosage,5,Dayjoy_Product_Brochure_English_July2026.pdf,Page 25,high
77,DJP1076,DJ-HEA-0077,Amla Extract (60 Veg Capsules),What are the warnings or side effects?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,6,,,low
77,DJP1076,DJ-HEA-0077,Amla Extract (60 Veg Capsules),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,7,,,low
77,DJP1076,DJ-HEA-0077,Amla Extract (60 Veg Capsules),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,8,,,low
77,DJP1076,DJ-HEA-0077,Amla Extract (60 Veg Capsules),How does it compare to other vitamin C supplements?,"It provides natural, plant-based Vitamin C directly from Amla, avoiding synthetic ascorbic acid while also delivering other natural antioxidants.",comparison,9,Dayjoy_Product_Brochure_English_July2026.pdf,Page 25,medium
77,DJP1076,DJ-HEA-0077,Amla Extract (60 Veg Capsules),"What is the price, DP, and BV for distributors?","The MRP is ₹499, DP is ₹275, and BV is 100.",pricing,10,India-BV-Price-May-2026.pdf,Item 77,high
77,DJP1076,DJ-HEA-0077,Amla Extract (60 Veg Capsules),What is Amla Extract (60 Veg Capsules)?,"Curind Amla Extract Capsules are packed with Vitamin C and antioxidants, designed to boost immunity, promote healthy skin and hair, and support digestion naturally.",general_info,15,Dayjoy_Product_Brochure_English_July2026.pdf,Page 25,high
78,DJP1077,DJ-HEA-0078,Advanced Calcium Tablets,What is the recommended dosage?,Take 1 tablet twice a day with meals or as directed by a healthcare professional. Best consumed preferably after meals with a full glass of water or milk.,dosage,1,Dayjoy_Product_Brochure_English_July2026.pdf,Page 30,high
78,DJP1077,DJ-HEA-0078,Advanced Calcium Tablets,What are the warnings or side effects?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,2,,,low
78,DJP1077,DJ-HEA-0078,Advanced Calcium Tablets,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,3,,,low
78,DJP1077,DJ-HEA-0078,Advanced Calcium Tablets,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,4,,,low
78,DJP1077,DJ-HEA-0078,Advanced Calcium Tablets,How does it compare to standard calcium supplements?,"It contains Advanced Calcium Citrate Malate alongside herbal components like Cissus Quadrangularis and Moringa for improved absorption and anti-inflammatory properties, unlike standard basic calcium pills.",comparison,5,Dayjoy_Product_Brochure_English_July2026.pdf,Page 30,medium
78,DJP1077,DJ-HEA-0078,Advanced Calcium Tablets,"What is the price, DP, and BV for distributors?","The MRP is ₹999, DP is ₹325, and BV is 130.",pricing,6,India-BV-Price-May-2026.pdf,Item 78,high
78,DJP1077,DJ-HEA-0078,Advanced Calcium Tablets,What is Advanced Calcium Tablets?,"Advanced Calcium Tablets are formulated to strengthen bones, improve joint flexibility, and boost overall vitality with a unique blend of essential minerals and herbs.",general_info,11,Dayjoy_Product_Brochure_English_July2026.pdf,Page 30,high
78,DJP1077,DJ-HEA-0078,Advanced Calcium Tablets,Who should use it?,"Individuals needing bone and joint support, specifically addressing joint stiffness, bone health, or elderly individuals managing osteoporosis-related weaknesses.",usage,12,recommendation_chart_clean.csv,Bone & Joint Problems,high
78,DJP1077,DJ-HEA-0078,Advanced Calcium Tablets,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,13,,,low
78,DJP1077,DJ-HEA-0078,Advanced Calcium Tablets,What are the key benefits?,"Strengthens bones and improves joint flexibility, supports bone density and structure, aids calcium absorption, boosts immunity, and reduces inflammation.",benefits,14,Dayjoy_Product_Brochure_English_July2026.pdf,Page 30,high
78,DJP1077,DJ-HEA-0078,Advanced Calcium Tablets,What are the ingredients?,"Contains Calcium Citrate Malate, Vitamin D3, Magnesium, Zinc, Cissus Quadrangularis, and Moringa Oleifera.",ingredients,15,Dayjoy_Product_Brochure_English_July2026.pdf,Page 30,high
79,DJP1078,DJ-HEA-0079,Arogya Churn (100g),How does it compare to Gas-O-Free Syrup?,"Arogya Churn is a powder (churn) taken with warm water primarily focused on clearing the bowels and constipation, while Gas-O-Free is a liquid syrup targeting acute acidity and bloating after meals.",comparison,1,Dayjoy_Product_Brochure_English_July2026.pdf,"Page 23, 24",medium
79,DJP1078,DJ-HEA-0079,Arogya Churn (100g),"What is the price, DP, and BV for distributors?","The MRP is ₹189, DP is ₹115, and BV is 40.",pricing,2,India-BV-Price-May-2026.pdf,Item 79,high
79,DJP1078,DJ-HEA-0079,Arogya Churn (100g),What is Arogya Churn (100g)?,Arogya Churn is a powerful Ayurvedic formulation that provides natural relief from constipation and digestive issues.,general_info,7,Dayjoy_Product_Brochure_English_July2026.pdf,Page 24,high
79,DJP1078,DJ-HEA-0079,Arogya Churn (100g),Who should use it?,"People suffering from constipation, gas, bloating, flatulence, and general digestive discomfort.",usage,8,recommendation_chart_clean.csv,Digestion Problems,high
79,DJP1078,DJ-HEA-0079,Arogya Churn (100g),Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,9,,,low
79,DJP1078,DJ-HEA-0079,Arogya Churn (100g),What are the key benefits?,"Improves digestion and bowel movement, reduces bloating, flatulence, and abdominal discomfort, and flushes out toxins promoting a healthy gut.",benefits,10,Dayjoy_Product_Brochure_English_July2026.pdf,Page 24,high
79,DJP1078,DJ-HEA-0079,Arogya Churn (100g),What are the ingredients?,"Powerful herbal ingredients include Sanay, Banafsha, Amla, Haritaki, and Nisoth.",ingredients,11,Dayjoy_Product_Brochure_English_July2026.pdf,Page 24,high
79,DJP1078,DJ-HEA-0079,Arogya Churn (100g),What is the recommended dosage?,"Take 8-10 gm at bedtime with lukewarm water, or as directed by your physician.",dosage,12,Dayjoy_Product_Brochure_English_July2026.pdf,Page 24 / Rec Chart,high
79,DJP1078,DJ-HEA-0079,Arogya Churn (100g),What are the warnings or side effects?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,13,,,low
79,DJP1078,DJ-HEA-0079,Arogya Churn (100g),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,14,,,low
79,DJP1078,DJ-HEA-0079,Arogya Churn (100g),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,15,,,low
80,DJP1079,DJ-HEA-0080,Di-beat (60 Tab),What is Di-beat (60 Tab)?,DiBeat Tablets are Ayurvedic supplements formulated to help manage blood sugar levels and support overall wellness.,general_info,3,Dayjoy_Product_Brochure_English_July2026.pdf,Page 21,high
80,DJP1079,DJ-HEA-0080,Di-beat (60 Tab),Who should use it?,"Individuals looking for natural support to balance blood sugar levels or those experiencing symptoms like frequent urination, increased thirst, extreme hunger, or fatigue.",usage,4,recommendation_chart_clean.csv,Diabetes row,high
80,DJP1079,DJ-HEA-0080,Di-beat (60 Tab),Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,5,,,low
80,DJP1079,DJ-HEA-0080,Di-beat (60 Tab),What are the key benefits?,"Helps regulate blood sugar levels naturally, supports insulin function, reduces symptoms like frequent urination and fatigue, and promotes pancreatic health.",benefits,6,Dayjoy_Product_Brochure_English_July2026.pdf,Page 21,high
80,DJP1079,DJ-HEA-0080,Di-beat (60 Tab),What are the ingredients?,"Powerful herbal ingredients include Jamun, Karela, Gudmaar, Vijayasara, and Methi.",ingredients,7,Dayjoy_Product_Brochure_English_July2026.pdf,Page 21,high
80,DJP1079,DJ-HEA-0080,Di-beat (60 Tab),What is the recommended dosage?,"Take 1-2 tablets twice daily before meals, or as directed by your physician.",dosage,8,Dayjoy_Product_Brochure_English_July2026.pdf,Page 21 / Rec Chart,high
80,DJP1079,DJ-HEA-0080,Di-beat (60 Tab),What are the warnings or side effects?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,9,,,low
80,DJP1079,DJ-HEA-0080,Di-beat (60 Tab),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,10,,,low
80,DJP1079,DJ-HEA-0080,Di-beat (60 Tab),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,11,,,low
80,DJP1079,DJ-HEA-0080,Di-beat (60 Tab),How does it compare to general health supplements?,"Di-Beat is specifically targeted at glucose metabolism and pancreatic health with herbs like Karela and Jamun, unlike general multivitamins.",comparison,12,Dayjoy_Product_Brochure_English_July2026.pdf,Page 21,medium
80,DJP1079,DJ-HEA-0080,Di-beat (60 Tab),"What is the price, DP, and BV for distributors?","The MRP is ₹1199, DP is ₹825, and BV is 375.",pricing,13,India-BV-Price-May-2026.pdf,Item 80,high
80,DJP1079,DJ-HEA-0080,Di-beat (60 Tab),Does it cure diabetes?,"This product does not replace medical treatment. Consult a qualified physician before use, especially if you are on medication or have a diagnosed condition like diabetes.",safety,14,Dayjoy_Product_Brochure_English_July2026.pdf,Standard Requirement,medium
81,DJP1080,DJ-HEA-0081,Golden Elixir - Nano Curcumin Drops (Pack of 2 Bottles - each 25ml),What is Golden Elixir - Nano Curcumin Drops (Pack of 2 Bottles - each 25ml)?,"Golden Elixir - Nano Curcumin Drops (Pack of 2 Bottles - each 25ml) is a product under the HEALTH CARE category, offered by the brand Curind.",general_info,1,Various Documents,,medium
81,DJP1080,DJ-HEA-0081,Golden Elixir - Nano Curcumin Drops (Pack of 2 Bottles - each 25ml),What is the price and business volume (BV) for Golden Elixir - Nano Curcumin Drops (Pack of 2 Bottles - each 25ml)?,"The MRP is ₹4999.0, Distributor Price (DP) is ₹2849.0, and the Business Volume (BV) is 1320.0.",pricing,2,Various Documents,,high
81,DJP1080,DJ-HEA-0081,Golden Elixir - Nano Curcumin Drops (Pack of 2 Bottles - each 25ml),Who should use this product?,"According to the recommendation chart, it may be useful for individuals dealing with: Physical Retardation, Reduced Cognitive abilities, Weakness OR Tiredness, Increased Thirst, Frequent Urination.",usage,3,Various Documents,,medium
81,DJP1080,DJ-HEA-0081,Golden Elixir - Nano Curcumin Drops (Pack of 2 Bottles - each 25ml),Does this cure medical conditions?,"This product does not replace medical treatment. Consult a qualified physician before use, especially if you are on medication or have a diagnosed condition.",safety,4,Various Documents,,medium
81,DJP1080,DJ-HEA-0081,Golden Elixir - Nano Curcumin Drops (Pack of 2 Bottles - each 25ml),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
81,DJP1080,DJ-HEA-0081,Golden Elixir - Nano Curcumin Drops (Pack of 2 Bottles - each 25ml),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
81,DJP1080,DJ-HEA-0081,Golden Elixir - Nano Curcumin Drops (Pack of 2 Bottles - each 25ml),What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
81,DJP1080,DJ-HEA-0081,Golden Elixir - Nano Curcumin Drops (Pack of 2 Bottles - each 25ml),Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
81,DJP1080,DJ-HEA-0081,Golden Elixir - Nano Curcumin Drops (Pack of 2 Bottles - each 25ml),How does it compare to other HEALTH CARE products?,This product is uniquely formulated under the Curind brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
81,DJP1080,DJ-HEA-0081,Golden Elixir - Nano Curcumin Drops (Pack of 2 Bottles - each 25ml),What is the pack size?,This specific item comes in a Pack of 2 Bottles - each 25ml pack size.,dosage,10,Various Documents,,medium
81,DJP1080,DJ-HEA-0081,Golden Elixir - Nano Curcumin Drops (Pack of 2 Bottles - each 25ml),Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
82,DJP1081,DJ-HEA-0082,Gas-O-Free (200ml),What is Gas-O-Free (200ml)?,"Gas-O-Free (200ml) is a product under the HEALTH CARE category, offered by the brand Curind.",general_info,1,Various Documents,,medium
82,DJP1081,DJ-HEA-0082,Gas-O-Free (200ml),What is the price and business volume (BV) for Gas-O-Free (200ml)?,"The MRP is ₹599.0, Distributor Price (DP) is ₹375.0, and the Business Volume (BV) is 160.0.",pricing,2,Various Documents,,high
82,DJP1081,DJ-HEA-0082,Gas-O-Free (200ml),Who should use this product?,"According to the recommendation chart, it may be useful for individuals dealing with: Excessive Production of Gastric Acid, Bloating, Gas, Vomiting, Loss of Appetite.",usage,3,Various Documents,,medium
82,DJP1081,DJ-HEA-0082,Gas-O-Free (200ml),Does this cure medical conditions?,"This product does not replace medical treatment. Consult a qualified physician before use, especially if you are on medication or have a diagnosed condition.",safety,4,Various Documents,,medium
82,DJP1081,DJ-HEA-0082,Gas-O-Free (200ml),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
82,DJP1081,DJ-HEA-0082,Gas-O-Free (200ml),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
82,DJP1081,DJ-HEA-0082,Gas-O-Free (200ml),What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
82,DJP1081,DJ-HEA-0082,Gas-O-Free (200ml),Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
82,DJP1081,DJ-HEA-0082,Gas-O-Free (200ml),How does it compare to other HEALTH CARE products?,This product is uniquely formulated under the Curind brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
82,DJP1081,DJ-HEA-0082,Gas-O-Free (200ml),What is the pack size?,This specific item comes in a 200ml pack size.,dosage,10,Various Documents,,medium
82,DJP1081,DJ-HEA-0082,Gas-O-Free (200ml),Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
83,DJP1082,DJ-HEA-0083,Gas-O-Free (500ml),What is Gas-O-Free (500ml)?,"Gas-O-Free (500ml) is a product under the HEALTH CARE category, offered by the brand Curind.",general_info,1,Various Documents,,medium
83,DJP1082,DJ-HEA-0083,Gas-O-Free (500ml),What is the price and business volume (BV) for Gas-O-Free (500ml)?,"The MRP is ₹1399.0, Distributor Price (DP) is ₹865.0, and the Business Volume (BV) is 400.0.",pricing,2,Various Documents,,high
83,DJP1082,DJ-HEA-0083,Gas-O-Free (500ml),Who should use this product?,"According to the recommendation chart, it may be useful for individuals dealing with: Excessive Production of Gastric Acid, Bloating, Gas, Vomiting, Loss of Appetite.",usage,3,Various Documents,,medium
83,DJP1082,DJ-HEA-0083,Gas-O-Free (500ml),Does this cure medical conditions?,"This product does not replace medical treatment. Consult a qualified physician before use, especially if you are on medication or have a diagnosed condition.",safety,4,Various Documents,,medium
83,DJP1082,DJ-HEA-0083,Gas-O-Free (500ml),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
83,DJP1082,DJ-HEA-0083,Gas-O-Free (500ml),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
83,DJP1082,DJ-HEA-0083,Gas-O-Free (500ml),What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
83,DJP1082,DJ-HEA-0083,Gas-O-Free (500ml),Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
83,DJP1082,DJ-HEA-0083,Gas-O-Free (500ml),How does it compare to other HEALTH CARE products?,This product is uniquely formulated under the Curind brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
83,DJP1082,DJ-HEA-0083,Gas-O-Free (500ml),What is the pack size?,This specific item comes in a 500ml pack size.,dosage,10,Various Documents,,medium
83,DJP1082,DJ-HEA-0083,Gas-O-Free (500ml),Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
84,DJP1083,DJ-HEA-0084,GoPiles (60 Tab),What is GoPiles (60 Tab)?,"GoPiles (60 Tab) is a product under the HEALTH CARE category, offered by the brand Curind.",general_info,1,Various Documents,,medium
84,DJP1083,DJ-HEA-0084,GoPiles (60 Tab),What is the price and business volume (BV) for GoPiles (60 Tab)?,"The MRP is ₹1199.0, Distributor Price (DP) is ₹825.0, and the Business Volume (BV) is 375.0.",pricing,2,Various Documents,,high
84,DJP1083,DJ-HEA-0084,GoPiles (60 Tab),Who should use this product?,"According to the recommendation chart, it may be useful for individuals dealing with: Bright Red Blood in Stools an Itchy Anus, Feeling Like You Still Need To Poo After going to the Toilet, Slimy mucus in your underwear or on Toilet Paper After Wiping your bottom, Pain Around Your Anus.",usage,3,Various Documents,,medium
84,DJP1083,DJ-HEA-0084,GoPiles (60 Tab),Does this cure medical conditions?,"This product does not replace medical treatment. Consult a qualified physician before use, especially if you are on medication or have a diagnosed condition.",safety,4,Various Documents,,medium
84,DJP1083,DJ-HEA-0084,GoPiles (60 Tab),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
84,DJP1083,DJ-HEA-0084,GoPiles (60 Tab),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
84,DJP1083,DJ-HEA-0084,GoPiles (60 Tab),What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
84,DJP1083,DJ-HEA-0084,GoPiles (60 Tab),Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
84,DJP1083,DJ-HEA-0084,GoPiles (60 Tab),How does it compare to other HEALTH CARE products?,This product is uniquely formulated under the Curind brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
84,DJP1083,DJ-HEA-0084,GoPiles (60 Tab),What is the pack size?,This specific item comes in a 60 Tab pack size.,dosage,10,Various Documents,,medium
84,DJP1083,DJ-HEA-0084,GoPiles (60 Tab),Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
85,DJP1084,DJ-HEA-0085,GoPiles Syrup (500ml),What is GoPiles Syrup (500ml)?,"GoPiles Syrup (500ml) is a product under the HEALTH CARE category, offered by the brand Curind.",general_info,1,Various Documents,,medium
85,DJP1084,DJ-HEA-0085,GoPiles Syrup (500ml),What is the price and business volume (BV) for GoPiles Syrup (500ml)?,"The MRP is ₹1399.0, Distributor Price (DP) is ₹865.0, and the Business Volume (BV) is 400.0.",pricing,2,Various Documents,,high
85,DJP1084,DJ-HEA-0085,GoPiles Syrup (500ml),Who should use this product?,"According to the recommendation chart, it may be useful for individuals dealing with: Bright Red Blood in Stools an Itchy Anus, Feeling Like You Still Need To Poo After going to the Toilet, Slimy mucus in your underwear or on Toilet Paper After Wiping your bottom, Pain Around Your Anus.",usage,3,Various Documents,,medium
85,DJP1084,DJ-HEA-0085,GoPiles Syrup (500ml),Does this cure medical conditions?,"This product does not replace medical treatment. Consult a qualified physician before use, especially if you are on medication or have a diagnosed condition.",safety,4,Various Documents,,medium
85,DJP1084,DJ-HEA-0085,GoPiles Syrup (500ml),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
85,DJP1084,DJ-HEA-0085,GoPiles Syrup (500ml),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
85,DJP1084,DJ-HEA-0085,GoPiles Syrup (500ml),What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
85,DJP1084,DJ-HEA-0085,GoPiles Syrup (500ml),Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
85,DJP1084,DJ-HEA-0085,GoPiles Syrup (500ml),How does it compare to other HEALTH CARE products?,This product is uniquely formulated under the Curind brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
85,DJP1084,DJ-HEA-0085,GoPiles Syrup (500ml),What is the pack size?,This specific item comes in a 500ml pack size.,dosage,10,Various Documents,,medium
85,DJP1084,DJ-HEA-0085,GoPiles Syrup (500ml),Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
86,DJP1085,DJ-HEA-0086,Giloe Extract (60 Veg Capsules),What is Giloe Extract (60 Veg Capsules)?,"Giloe Extract (60 Veg Capsules) is a product under the HEALTH CARE category, offered by the brand Curind.",general_info,1,Various Documents,,medium
86,DJP1085,DJ-HEA-0086,Giloe Extract (60 Veg Capsules),What is the price and business volume (BV) for Giloe Extract (60 Veg Capsules)?,"The MRP is ₹499.0, Distributor Price (DP) is ₹275.0, and the Business Volume (BV) is 100.0.",pricing,2,Various Documents,,high
86,DJP1085,DJ-HEA-0086,Giloe Extract (60 Veg Capsules),Who should use this product?,Individuals looking for Ayurvedic and health support supplements as directed by Dayjoy's guidelines.,usage,3,Various Documents,,medium
86,DJP1085,DJ-HEA-0086,Giloe Extract (60 Veg Capsules),Is this a medicine?,"This product does not replace medical treatment. Consult a qualified physician before use, especially if you are on medication or have a diagnosed condition.",safety,4,Various Documents,,medium
86,DJP1085,DJ-HEA-0086,Giloe Extract (60 Veg Capsules),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
86,DJP1085,DJ-HEA-0086,Giloe Extract (60 Veg Capsules),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
86,DJP1085,DJ-HEA-0086,Giloe Extract (60 Veg Capsules),What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
86,DJP1085,DJ-HEA-0086,Giloe Extract (60 Veg Capsules),Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
86,DJP1085,DJ-HEA-0086,Giloe Extract (60 Veg Capsules),How does it compare to other HEALTH CARE products?,This product is uniquely formulated under the Curind brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
86,DJP1085,DJ-HEA-0086,Giloe Extract (60 Veg Capsules),What is the pack size?,This specific item comes in a 60 Veg Capsules pack size.,dosage,10,Various Documents,,medium
86,DJP1085,DJ-HEA-0086,Giloe Extract (60 Veg Capsules),Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
87,DJP1086,DJ-HEA-0087,Eye Elixir Drops (10ml),What is Eye Elixir Drops (10ml)?,"Eye Elixir Drops (10ml) is a product under the HEALTH CARE category, offered by the brand Curind.",general_info,1,Various Documents,,medium
87,DJP1086,DJ-HEA-0087,Eye Elixir Drops (10ml),What is the price and business volume (BV) for Eye Elixir Drops (10ml)?,"The MRP is ₹149.0, Distributor Price (DP) is ₹100.0, and the Business Volume (BV) is 42.0.",pricing,2,Various Documents,,high
87,DJP1086,DJ-HEA-0087,Eye Elixir Drops (10ml),Who should use this product?,"According to the recommendation chart, it may be useful for individuals dealing with: Strain in the Eyes, Tears in the Eyes, Dry Eye, Eye Floaters, Eye Cancer & Tumors.",usage,3,Various Documents,,medium
87,DJP1086,DJ-HEA-0087,Eye Elixir Drops (10ml),Does this cure medical conditions?,"This product does not replace medical treatment. Consult a qualified physician before use, especially if you are on medication or have a diagnosed condition.",safety,4,Various Documents,,medium
87,DJP1086,DJ-HEA-0087,Eye Elixir Drops (10ml),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
87,DJP1086,DJ-HEA-0087,Eye Elixir Drops (10ml),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
87,DJP1086,DJ-HEA-0087,Eye Elixir Drops (10ml),What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
87,DJP1086,DJ-HEA-0087,Eye Elixir Drops (10ml),Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
87,DJP1086,DJ-HEA-0087,Eye Elixir Drops (10ml),How does it compare to other HEALTH CARE products?,This product is uniquely formulated under the Curind brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
