product_id,sku,product_name,brand,category,sub_category,manufacturer,country,pack_size,pack_size_alt_formatting,unit,mrp,dp,bv,pv,currency,price_effective_date,pricing_confidence,ingredients,benefits,features,usage,dosage,warnings,storage,target_customer,related_products,alternative_products,cross_sell_products,frequently_bought_together,certifications,search_keywords,faqs,contraindications,description,faq_ids,image_ids,similar_product_ids,related_product_ids,source_document_id,content_source_document,source_version,approval_status,effective_from,effective_to,content_extraction_status,content_confidence,missing_pricing_governance_fields_count,missing_content_fields_count,pricing_risk_level,content_risk_level,verification_status,confidence,last_verified
DJP1074,DJ-HEA-0075,Astheal Cough Syrup (100ml),Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,100ml,100ml,,199.0,99.0,32.0,32.0,INR,2026-05-05,verified_price_list,"Tulsi, Mulethi, Banafsha, Vasaka, Pippali, Pudina Satva.","Helps clear chest congestion and phlegm, provides relief from cough, cold, and throat irritation, supports easier breathing, reduces allergic symptoms and inflammation.",,,Adults (12+ years): 10-15 ml every 4-6 hours. Children (6-12 years): 5-10 ml every 4-6 hours.,,,Adults and Children 6+ years,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1075,DJ-HEA-0076,Ashvagandha Extract (60 Veg Capsules),Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,60 capsules,60 Veg Capsules,,499.0,299.0,110.0,110.0,INR,2026-05-05,verified_price_list,Ashwagandha,"Reduces stress and anxiety, helps combat fatigue and tiredness, promotes mental clarity and focus, revitalizes overall body and mind.",,,"Take 1-2 capsules twice daily, preferably with meals.",,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1076,DJ-HEA-0077,Amla Extract (60 Veg Capsules),Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,60 capsules,60 Veg Capsules,,499.0,275.0,100.0,100.0,INR,2026-05-05,verified_price_list,Amla,"Supports immune system function, improves digestion and metabolism, promotes healthy hair growth, enhances skin health.",,,"Take 1-2 capsules twice daily, preferably before meals.",,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1077,DJ-HEA-0078,Advanced Calcium Tablets,Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,not stated,,,999.0,325.0,130.0,130.0,INR,2026-05-05,verified_price_list,"Calcium Citrate, Magnesium, Alfalfa, Moringa Bark Extract, Vitamin D3, Vitamin K2, Vitamin B12, Folic Acid.","Supports bone density and joint strength, enhances calcium absorption, aids red blood cell and DNA formation.",,,2 Tablets twice a day with meals (with a full glass of water or milk).,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1078,DJ-HEA-0079,Arogya Churn (100g),Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,100g,100g,,189.0,115.0,40.0,40.0,INR,2026-05-05,verified_price_list,"Harad, Baheda, Amla, Kali Mirch, Pipul.","Improves digestion and nutrient absorption, reduces bloating, flatulence, and abdominal discomfort, relieves constipation.",,,Take 8-10 gm with lukewarm water at bedtime.,Do not exceed the recommended dose.,,,,,,,,,,Pregnant and lactating women should consult their physician before using.,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1079,DJ-HEA-0080,Di-beat (60 Tab),Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,60 tablets,60 Tab,,1199.0,825.0,375.0,375.0,INR,2026-05-05,verified_price_list,"Jamun, Karela, Gudmaar, Vijayasara, Methi.","Helps regulate blood sugar levels naturally, supports insulin function and glucose metabolism, reduces symptoms like frequent urination and fatigue, promotes pancreatic health and overall vitality.",,,Take 2 tablets twice daily.,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1080,DJ-HEA-0081,Golden Elixir - Nano Curcumin Drops (Pack of 2 Bottles - each 25ml),Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,25ml,Pack of 2 Bottles - each 25ml,,4999.0,2849.0,1320.0,1320.0,INR,2026-05-05,verified_price_list,Nano Curcumin (SNEC30 patented),"Enhances brain function, heart health, and digestion. Reduces inflammation, joint pain, and promotes liver detox.",,,Adults: 1 ML per day. Children (2.5-6 years): 0.6 ML per day.,,,,,,,,US Patented SNEC30,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1081,DJ-HEA-0082,Gas-O-Free (200ml),Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,200ml,200ml,,599.0,375.0,160.0,160.0,INR,2026-05-05,verified_price_list,"Amla, Mulethi, Saunf, Nishoth, Giloe, Satavari.","Relieves indigestion, bloating, and flatulence, stimulates gastric juice secretion and improves digestion, supports intestinal motility, helps ease constipation.",,,Take 1-2 teaspoon (5-10 ml) twice a day after meals.,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,Dayjoy Product Brochure - English July2026_11zon_2.pdf,2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1082,DJ-HEA-0083,Gas-O-Free (500ml),Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,500ml,500ml,,1399.0,865.0,400.0,400.0,INR,2026-05-05,verified_price_list,"Amla, Mulethi, Saunf, Nishoth, Giloe, Satavari.","Relieves indigestion, bloating, and flatulence, stimulates gastric juice secretion and improves digestion, supports intestinal motility, helps ease constipation.",,,Take 1-2 teaspoon (5-10 ml) twice a day after meals.,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1083,DJ-HEA-0084,GoPiles (60 Tab),Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,60 tablets,60 Tab,,1199.0,825.0,375.0,375.0,INR,2026-05-05,verified_price_list,"Bakain, Chavya, Nagkesar, Daruhaldi, Harad.","Reduces pain and inflammation linked to piles, controls bleeding and shrinks pile mass, alleviates itching and irritation, supports digestive health.",,,Take 2 tablets twice or thrice daily before meals.,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1084,DJ-HEA-0085,GoPiles Syrup (500ml),Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,500ml,500ml,,1399.0,865.0,400.0,400.0,INR,2026-05-05,verified_price_list,"Bakain, Chavya, Nagkesar, Daruhaldi, Harad.","Reduces pain and inflammation linked to piles, controls bleeding and shrinks pile mass, alleviates itching and irritation, supports digestive health.",,,Take 2-3 teaspoons (10-15 ml) twice daily.,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1085,DJ-HEA-0086,Giloe Extract (60 Veg Capsules),Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,60 capsules,60 Veg Capsules,,499.0,275.0,100.0,100.0,INR,2026-05-05,verified_price_list,Giloe (Tinospora cordifolia),"Boosts immunity and helps fight off infections, aids in improving digestion and removing toxins from the body, enhances blood formation.",,,Take 1 capsule twice a day.,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1086,DJ-HEA-0087,Eye Elixir Drops (10ml),Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,10ml,10ml,,149.0,100.0,42.0,42.0,INR,2026-05-05,verified_price_list,"Grape Seed Extract, Bilberry Extract, Lutein, Zeaxanthin, Glycyrrhiza Glabra","Enhances clear vision and supports eye health, reduces eye fatigue dryness, and stress, protects against retinal damage.",,,Put 1-2 drops in your eyes 3-4 times a day.,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1087,DJ-HEA-0088,Eye Health++ (60 Capsules),Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,60 Capsules,60 Capsules,,1799.0,1099.0,480.0,480.0,INR,2026-05-05,verified_price_list,"Grape Seed Extract, Bilberry Extract, Lutein, Zeaxanthin (Lutemax 2020), Glycyrrhiza Glabra.","Enhances clear vision and supports eye health, reduces eye fatigue dryness, and stress, protects against retinal damage.",,,Take 1 capsule twice a day.,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1088,DJ-HEA-0089,HB+ (200ml),Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,200ml,200ml,,599.0,375.0,160.0,160.0,INR,2026-05-05,verified_price_list,"Amla, Anar, Shilajit, Mulethi, Bhui Amla.","Helps manage iron deficiency and prevent anemia, supports the production of red blood cells and improves blood circulation, provides essential vitamins, minerals, and antioxidants.",,,Take 1 to 2 teaspoons (5-10ml) twice daily after meals.,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,Dayjoy Product Brochure - English July2026_11zon_2.pdf,2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1089,DJ-HEA-0090,HB+ (500ml),Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,500ml,500ml,,1399.0,865.0,400.0,400.0,INR,2026-05-05,verified_price_list,"Amla, Anar, Shilajit, Mulethi, Bhui Amla.","Helps manage iron deficiency and prevent anemia, supports the production of red blood cells and improves blood circulation, provides essential vitamins, minerals, and antioxidants.",,,Take 1 to 2 teaspoons (5-10ml) twice daily after meals.,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1090,DJ-HEA-0091,Hi-Energy (60 Tab),Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,60 tablets,60 Tab,,1199.0,825.0,375.0,375.0,INR,2026-05-05,verified_price_list,"Amaltas, Mulethi, Akarakara, Utangan, and Kalaunji.","Increases daily energy and stamina, supports a healthy immune response, helps reduce physical and mental fatigue, aids the body in managing stress naturally, promotes overall vitality and resilience.",,,Take 2 tablets twice daily.,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1091,DJ-HEA-0092,Kidney Kawach (300 g),Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,300 g,300 g,,2999.0,1799.0,840.0,840.0,INR,2026-05-05,verified_price_list,"Safed Punarnava, Varuna, Gokhru, Giloe, Amla.","Promotes healthy urine flow and fluid balance, supports kidney and urinary tract health, helps ease discomfort linked to urinary issues, assists in flushing out toxins, strengthens natural immunity, encourages overall detox and vitality.",,,"Take 5-15 g twice a day, or as directed by your physician.",,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1092,DJ-HEA-0093,Liv-Ease (200ml),Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,200ml,200ml,,599.0,375.0,160.0,160.0,INR,2026-05-05,verified_price_list,"Himsra, Kasani, Arjuna, Punarnava, Bhringaraja, Guduchi.","Promotes healthy liver function and metabolism, supports detoxification and removal of toxins, helps improve digestion and appetite, protects liver cells from oxidative damage.",,,1-2 teaspoonfuls (5-10 ml) twice daily after meals.,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,Dayjoy Product Brochure - English July2026_11zon_2.pdf,2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1093,DJ-HEA-0094,Liv-Ease (500ml),Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,500ml,500ml,,1399.0,865.0,400.0,400.0,INR,2026-05-05,verified_price_list,"Himsra, Kasani, Arjuna, Punarnava, Bhringaraja, Guduchi.","Promotes healthy liver function and metabolism, supports detoxification and removal of toxins, helps improve digestion and appetite, protects liver cells from oxidative damage.",,,1-2 teaspoonfuls (5-10 ml) twice daily after meals.,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1094,DJ-HEA-0095,Multivitamins Tablets,Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,not stated,,,999.0,425.0,180.0,180.0,INR,2026-05-05,verified_price_list,"Ginseng Extract, Taurine, Soya Protein Hydrolysate, Amino Acids.","Fortified with essential amino acids and Ginseng for energy, boosts immunity and sharpens focus, supports better athletic performance.",,,"Take 1 tablet daily, during or immediately after a meal.",,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1095,DJ-HEA-0096,Nonima (500ml),Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,500ml,500ml,,1499.0,949.0,400.0,400.0,INR,2026-05-05,verified_price_list,"Amlaki, Noni, Guduchi, Manduki, Garcinia.","Strengthens immunity and protects from infections, supports healthy metabolism and weight management, improves skin health.",,,Adults: scale up to 15 ml with 300 ml water. Children: scale up to 7 ml with 300 ml water.,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1096,DJ-HEA-0097,N-astheal (120 Tab),Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,120 tablets,120 Tab,,2699.0,1725.0,865.0,865.0,INR,2026-05-05,verified_price_list,"Aragvadha, Mulethi, Akarakara, Utangan, Kalaunji.","Helps relieve chest congestion and expel phlegm, supports easier breathing and lung function, useful in managing cough, bronchitis, and asthma, helps reduce allergic reactions and inflammation, boosts respiratory immunity.",,,Take 1-2 tablets twice daily.,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,Dayjoy Product Brochure - English July2026_11zon_2.pdf,2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1097,DJ-HEA-0098,N-astheal (60 Tab),Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,60 tablets,60 Tab,,1499.0,960.0,465.0,465.0,INR,2026-05-05,verified_price_list,"Aragvadha, Mulethi, Akarakara, Utangan, Kalaunji.","Helps relieve chest congestion and expel phlegm, supports easier breathing and lung function, useful in managing cough, bronchitis, and asthma, helps reduce allergic reactions and inflammation, boosts respiratory immunity.",,,Take 1-2 tablets twice daily.,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1098,DJ-HEA-0099,Orthofix (60 Tab),Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,60 tablets,60 Tab,,1199.0,825.0,375.0,375.0,INR,2026-05-05,verified_price_list,"Ashwagandha, Guggulu, Rasna, Sonth (Dry Ginger), Punarnava.","Helps relieve joint stiffness, swelling, and discomfort, supports flexibility and easier movement, soothes tired, aching muscles, enhances blood flow to the joints.",,,Take 1-2 tablets twice daily.,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1099,DJ-HEA-0100,Orthofix Oil (100ml),Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,100ml,100ml,,525.0,325.0,112.0,112.0,INR,2026-05-05,verified_price_list,"Camphor, Peppermint, Nilgiri (Eucalyptus) Oil, Clove Oil, Sesame Oil.","Helps relieve joint stiffness, swelling, and discomfort, supports flexibility and easier movement, soothes tired, aching muscles, provides a warming, relaxing effect on sore areas.",,Massage gently until absorbed.,Apply 3-5 ml of oil to the affected area twice a day.,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1100,DJ-HEA-0101,Omega 3-6-9,Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,not stated,,,999.0,500.0,200.0,200.0,INR,2026-05-05,verified_price_list,"EPA, DHA, GLA, Oleic Acid, Olive Oil, Vitamin E.","Boosts brain and heart health, supports healthy weight and reduces liver fat, enhances vitamin and nutrient absorption.",,,Take 1 capsule a day.,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1101,DJ-HEA-0102,Quick 6 Pain Relief Gel (30g),Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,30g,30g,,149.0,99.0,32.0,32.0,INR,2026-05-05,verified_price_list,,"Relieves joint and muscle pain, eases back and knee pain, provides fast and long-lasting relief from stiffness.",,Apply a thin film of the gel over the affected area and gently massage until it is completely absorbed.,Apply thin film & massage,,,Safe for use by all family members.,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1102,DJ-HEA-0103,Super Rich Berry Juice (1 Ltr.),Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,1 L.,1 Ltr.,,2999.0,1660.0,740.0,740.0,INR,2026-05-05,verified_price_list,"Aloe Vera, Ashwagandha, Moringa, Triphala, Turmeric, Amla, Spirulina.","Enhances immunity, supports cardiovascular, liver, and kidney health, rich in antioxidants, anti-inflammatory, and antibacterial properties.",,,Adults: Take 30 ml twice daily. Children: Take 5-10 ml twice daily.,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1103,DJ-HEA-0104,Seabuckthron Juice (1 Ltr.),Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,1 L.,1 Ltr.,,2999.0,1490.0,640.0,640.0,INR,2026-05-05,verified_price_list,"Vitamin A, B12, C, E, K, Potassium, Calcium, Iron, Phosphorus, Carotenoids, Omega-7 Fatty Acids, Flavonoids, Plant Sterols.","Enhances heart health by improving cholesterol levels, supports liver function and promotes detoxification, boosts skin health, promotes fat loss.",,,Adults: Take 30 ml twice daily. Children: Take 5-10 ml twice daily.,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1104,DJ-HEA-0105,Shatavari Extract (60 Veg Capsules),Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,60 capsules,60 Veg Capsules,,499.0,299.0,110.0,110.0,INR,2026-05-05,verified_price_list,Shatavari,"Tones and nourishes the female reproductive system, boosts immunity and combats fatigue, supports menstrual and menopausal health.",,,Take 1-2 tablets twice daily.,,,Women,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1105,DJ-HEA-0106,Super Food Capsule,Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,not stated,,,1999.0,999.0,420.0,420.0,INR,2026-05-05,verified_price_list,"Turmeric Root, Whole Foods Blend, Fruit & Vegetable Blend, Calcium.","Supports heart health, stamina, and immunity, promotes bone strength and glowing skin, packed with antioxidants.",,,Take 2 capsules daily (1 with breakfast and 1 with dinner).,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
