chunk_id,document_id,source_page,product_code,sku,category,role_scope,risk_level,confidence,effective_from,approval_status,chunk_type
faq_pair::1649,Dayjoy_All_FAQs_Combined,,DJP1059,DJ-SKI-0060,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1650,Dayjoy_All_FAQs_Combined,,DJP1059,DJ-SKI-0060,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1651,Dayjoy_All_FAQs_Combined,,DJP1059,DJ-SKI-0060,usage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1652,Dayjoy_All_FAQs_Combined,,DJP1059,DJ-SKI-0060,safety,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1653,Dayjoy_All_FAQs_Combined,,DJP1059,DJ-SKI-0060,storage,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1654,Dayjoy_All_FAQs_Combined,,DJP1059,DJ-SKI-0060,shelf_life,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1655,Dayjoy_All_FAQs_Combined,,DJP1059,DJ-SKI-0060,ingredients,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1656,Dayjoy_All_FAQs_Combined,,DJP1059,DJ-SKI-0060,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1657,Dayjoy_All_FAQs_Combined,,DJP1059,DJ-SKI-0060,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1658,Dayjoy_All_FAQs_Combined,,DJP1059,DJ-SKI-0060,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1659,Dayjoy_All_FAQs_Combined,,DJP1059,DJ-SKI-0060,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1660,Dayjoy_All_FAQs_Combined,,DJP1060,DJ-SKI-0061,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1661,Dayjoy_All_FAQs_Combined,,DJP1060,DJ-SKI-0061,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1662,Dayjoy_All_FAQs_Combined,,DJP1060,DJ-SKI-0061,usage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1663,Dayjoy_All_FAQs_Combined,,DJP1060,DJ-SKI-0061,safety,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1664,Dayjoy_All_FAQs_Combined,,DJP1060,DJ-SKI-0061,storage,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1665,Dayjoy_All_FAQs_Combined,,DJP1060,DJ-SKI-0061,shelf_life,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1666,Dayjoy_All_FAQs_Combined,,DJP1060,DJ-SKI-0061,ingredients,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1667,Dayjoy_All_FAQs_Combined,,DJP1060,DJ-SKI-0061,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1668,Dayjoy_All_FAQs_Combined,,DJP1060,DJ-SKI-0061,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1669,Dayjoy_All_FAQs_Combined,,DJP1060,DJ-SKI-0061,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1670,Dayjoy_All_FAQs_Combined,,DJP1060,DJ-SKI-0061,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1671,Dayjoy_All_FAQs_Combined,,DJP1061,DJ-SKI-0062,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1672,Dayjoy_All_FAQs_Combined,,DJP1061,DJ-SKI-0062,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1673,Dayjoy_All_FAQs_Combined,,DJP1061,DJ-SKI-0062,usage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1674,Dayjoy_All_FAQs_Combined,,DJP1061,DJ-SKI-0062,safety,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1675,Dayjoy_All_FAQs_Combined,,DJP1061,DJ-SKI-0062,storage,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1676,Dayjoy_All_FAQs_Combined,,DJP1061,DJ-SKI-0062,shelf_life,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1677,Dayjoy_All_FAQs_Combined,,DJP1061,DJ-SKI-0062,ingredients,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1678,Dayjoy_All_FAQs_Combined,,DJP1061,DJ-SKI-0062,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1679,Dayjoy_All_FAQs_Combined,,DJP1061,DJ-SKI-0062,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1680,Dayjoy_All_FAQs_Combined,,DJP1061,DJ-SKI-0062,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1681,Dayjoy_All_FAQs_Combined,,DJP1061,DJ-SKI-0062,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1682,Dayjoy_All_FAQs_Combined,,DJP1062,DJ-SKI-0063,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1683,Dayjoy_All_FAQs_Combined,,DJP1062,DJ-SKI-0063,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1684,Dayjoy_All_FAQs_Combined,,DJP1062,DJ-SKI-0063,usage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1685,Dayjoy_All_FAQs_Combined,,DJP1062,DJ-SKI-0063,safety,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1686,Dayjoy_All_FAQs_Combined,,DJP1062,DJ-SKI-0063,storage,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1687,Dayjoy_All_FAQs_Combined,,DJP1062,DJ-SKI-0063,shelf_life,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1688,Dayjoy_All_FAQs_Combined,,DJP1062,DJ-SKI-0063,ingredients,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1689,Dayjoy_All_FAQs_Combined,,DJP1062,DJ-SKI-0063,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1690,Dayjoy_All_FAQs_Combined,,DJP1062,DJ-SKI-0063,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1691,Dayjoy_All_FAQs_Combined,,DJP1062,DJ-SKI-0063,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1692,Dayjoy_All_FAQs_Combined,,DJP1062,DJ-SKI-0063,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1693,Dayjoy_All_FAQs_Combined,,DJP1063,DJ-COL-0064,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1694,Dayjoy_All_FAQs_Combined,,DJP1063,DJ-COL-0064,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1695,Dayjoy_All_FAQs_Combined,,DJP1063,DJ-COL-0064,usage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1696,Dayjoy_All_FAQs_Combined,,DJP1063,DJ-COL-0064,safety,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1697,Dayjoy_All_FAQs_Combined,,DJP1063,DJ-COL-0064,storage,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1698,Dayjoy_All_FAQs_Combined,,DJP1063,DJ-COL-0064,shelf_life,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1699,Dayjoy_All_FAQs_Combined,,DJP1063,DJ-COL-0064,ingredients,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1700,Dayjoy_All_FAQs_Combined,,DJP1063,DJ-COL-0064,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1701,Dayjoy_All_FAQs_Combined,,DJP1063,DJ-COL-0064,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1702,Dayjoy_All_FAQs_Combined,,DJP1063,DJ-COL-0064,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1703,Dayjoy_All_FAQs_Combined,,DJP1063,DJ-COL-0064,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1704,Dayjoy_All_FAQs_Combined,,DJP1064,DJ-COL-0065,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1705,Dayjoy_All_FAQs_Combined,,DJP1064,DJ-COL-0065,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1706,Dayjoy_All_FAQs_Combined,,DJP1064,DJ-COL-0065,usage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1707,Dayjoy_All_FAQs_Combined,,DJP1064,DJ-COL-0065,safety,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1708,Dayjoy_All_FAQs_Combined,,DJP1064,DJ-COL-0065,storage,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1709,Dayjoy_All_FAQs_Combined,,DJP1064,DJ-COL-0065,shelf_life,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1710,Dayjoy_All_FAQs_Combined,,DJP1064,DJ-COL-0065,ingredients,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1711,Dayjoy_All_FAQs_Combined,,DJP1064,DJ-COL-0065,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1712,Dayjoy_All_FAQs_Combined,,DJP1064,DJ-COL-0065,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1713,Dayjoy_All_FAQs_Combined,,DJP1064,DJ-COL-0065,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1714,Dayjoy_All_FAQs_Combined,,DJP1064,DJ-COL-0065,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1715,Dayjoy_All_FAQs_Combined,Page 18,DJP1065,DJ-HEA-0066,general_info,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1716,Dayjoy_All_FAQs_Combined,Rows for Respiratory Health & Sinusitis,DJP1065,DJ-HEA-0066,usage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1717,Dayjoy_All_FAQs_Combined,,DJP1065,DJ-HEA-0066,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1718,Dayjoy_All_FAQs_Combined,Page 18,DJP1065,DJ-HEA-0066,benefits,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1719,Dayjoy_All_FAQs_Combined,Page 18,DJP1065,DJ-HEA-0066,ingredients,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1720,Dayjoy_All_FAQs_Combined,Page 18,DJP1065,DJ-HEA-0066,dosage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1721,Dayjoy_All_FAQs_Combined,,DJP1065,DJ-HEA-0066,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1722,Dayjoy_All_FAQs_Combined,,DJP1065,DJ-HEA-0066,storage,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1723,Dayjoy_All_FAQs_Combined,,DJP1065,DJ-HEA-0066,shelf_life,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1724,Dayjoy_All_FAQs_Combined,"Page 18, 22",DJP1065,DJ-HEA-0066,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1725,Dayjoy_All_FAQs_Combined,Item 66,DJP1065,DJ-HEA-0066,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1726,Dayjoy_All_FAQs_Combined,Page 18,DJP1065,DJ-HEA-0066,target_audience,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1727,Dayjoy_All_FAQs_Combined,Page 18,DJP1065,DJ-HEA-0066,safety,"public, distributor, internal",regulated_product,medium,,approved,faq_pair
faq_pair::1728,Dayjoy_All_FAQs_Combined,,DJP1066,DJ-HEA-0067,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1729,Dayjoy_All_FAQs_Combined,Page 23,DJP1066,DJ-HEA-0067,benefits,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1730,Dayjoy_All_FAQs_Combined,Page 23,DJP1066,DJ-HEA-0067,ingredients,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1731,Dayjoy_All_FAQs_Combined,Page 23,DJP1066,DJ-HEA-0067,dosage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1732,Dayjoy_All_FAQs_Combined,,DJP1066,DJ-HEA-0067,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1733,Dayjoy_All_FAQs_Combined,,DJP1066,DJ-HEA-0067,storage,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1734,Dayjoy_All_FAQs_Combined,,DJP1066,DJ-HEA-0067,shelf_life,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1735,Dayjoy_All_FAQs_Combined,Page 23,DJP1066,DJ-HEA-0067,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1736,Dayjoy_All_FAQs_Combined,Item 67,DJP1066,DJ-HEA-0067,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1737,Dayjoy_All_FAQs_Combined,Page 23,DJP1066,DJ-HEA-0067,target_audience,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1738,Dayjoy_All_FAQs_Combined,Page 23,DJP1066,DJ-HEA-0067,general_info,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1739,Dayjoy_All_FAQs_Combined,Rows for Female Health,DJP1066,DJ-HEA-0067,usage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1740,Dayjoy_All_FAQs_Combined,Page 23,DJP1067,DJ-HEA-0068,dosage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1741,Dayjoy_All_FAQs_Combined,,DJP1067,DJ-HEA-0068,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1742,Dayjoy_All_FAQs_Combined,,DJP1067,DJ-HEA-0068,storage,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1743,Dayjoy_All_FAQs_Combined,,DJP1067,DJ-HEA-0068,shelf_life,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1744,Dayjoy_All_FAQs_Combined,Page 23,DJP1067,DJ-HEA-0068,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1745,Dayjoy_All_FAQs_Combined,Item 68,DJP1067,DJ-HEA-0068,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1746,Dayjoy_All_FAQs_Combined,Page 23,DJP1067,DJ-HEA-0068,target_audience,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1747,Dayjoy_All_FAQs_Combined,Page 23,DJP1067,DJ-HEA-0068,general_info,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1748,Dayjoy_All_FAQs_Combined,Rows for Female Health (Hormonal Imbalance & Weakness),DJP1067,DJ-HEA-0068,usage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1749,Dayjoy_All_FAQs_Combined,,DJP1067,DJ-HEA-0068,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1750,Dayjoy_All_FAQs_Combined,Page 23,DJP1067,DJ-HEA-0068,benefits,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1751,Dayjoy_All_FAQs_Combined,Page 23,DJP1067,DJ-HEA-0068,ingredients,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1752,Dayjoy_All_FAQs_Combined,,DJP1068,DJ-HEA-0069,shelf_life,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1753,Dayjoy_All_FAQs_Combined,Page 20,DJP1068,DJ-HEA-0069,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1754,Dayjoy_All_FAQs_Combined,Item 69,DJP1068,DJ-HEA-0069,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1755,Dayjoy_All_FAQs_Combined,Page 20,DJP1068,DJ-HEA-0069,target_audience,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1756,Dayjoy_All_FAQs_Combined,Standard Requirement,DJP1068,DJ-HEA-0069,safety,"public, distributor, internal",regulated_product,medium,,approved,faq_pair
faq_pair::1757,Dayjoy_All_FAQs_Combined,Page 20,DJP1068,DJ-HEA-0069,general_info,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1758,Dayjoy_All_FAQs_Combined,Male Health Issues row,DJP1068,DJ-HEA-0069,usage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1759,Dayjoy_All_FAQs_Combined,,DJP1068,DJ-HEA-0069,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1760,Dayjoy_All_FAQs_Combined,Page 20,DJP1068,DJ-HEA-0069,benefits,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1761,Dayjoy_All_FAQs_Combined,Page 20,DJP1068,DJ-HEA-0069,ingredients,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1762,Dayjoy_All_FAQs_Combined,Page 20,DJP1068,DJ-HEA-0069,dosage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1763,Dayjoy_All_FAQs_Combined,,DJP1068,DJ-HEA-0069,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1764,Dayjoy_All_FAQs_Combined,,DJP1068,DJ-HEA-0069,storage,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1765,Dayjoy_All_FAQs_Combined,Item 70,DJP1069,DJ-HEA-0070,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1766,Dayjoy_All_FAQs_Combined,Page 20,DJP1069,DJ-HEA-0070,target_audience,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1767,Dayjoy_All_FAQs_Combined,Standard Requirement,DJP1069,DJ-HEA-0070,safety,"public, distributor, internal",regulated_product,medium,,approved,faq_pair
faq_pair::1768,Dayjoy_All_FAQs_Combined,Page 20,DJP1069,DJ-HEA-0070,general_info,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1769,Dayjoy_All_FAQs_Combined,Page 20,DJP1069,DJ-HEA-0070,usage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1770,Dayjoy_All_FAQs_Combined,,DJP1069,DJ-HEA-0070,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1771,Dayjoy_All_FAQs_Combined,Page 20,DJP1069,DJ-HEA-0070,benefits,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1772,Dayjoy_All_FAQs_Combined,Page 20,DJP1069,DJ-HEA-0070,ingredients,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1773,Dayjoy_All_FAQs_Combined,Page 20,DJP1069,DJ-HEA-0070,dosage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1774,Dayjoy_All_FAQs_Combined,,DJP1069,DJ-HEA-0070,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1775,Dayjoy_All_FAQs_Combined,,DJP1069,DJ-HEA-0070,storage,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1776,Dayjoy_All_FAQs_Combined,,DJP1069,DJ-HEA-0070,shelf_life,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1777,Dayjoy_All_FAQs_Combined,Page 20,DJP1069,DJ-HEA-0070,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1778,Dayjoy_All_FAQs_Combined,Page 21,DJP1070,DJ-HEA-0071,general_info,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1779,Dayjoy_All_FAQs_Combined,Heart Diseases Row,DJP1070,DJ-HEA-0071,usage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1780,Dayjoy_All_FAQs_Combined,,DJP1070,DJ-HEA-0071,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1781,Dayjoy_All_FAQs_Combined,Page 21,DJP1070,DJ-HEA-0071,benefits,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1782,Dayjoy_All_FAQs_Combined,Page 21,DJP1070,DJ-HEA-0071,ingredients,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1783,Dayjoy_All_FAQs_Combined,Page 21,DJP1070,DJ-HEA-0071,dosage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1784,Dayjoy_All_FAQs_Combined,,DJP1070,DJ-HEA-0071,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1785,Dayjoy_All_FAQs_Combined,,DJP1070,DJ-HEA-0071,storage,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1786,Dayjoy_All_FAQs_Combined,,DJP1070,DJ-HEA-0071,shelf_life,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1787,Dayjoy_All_FAQs_Combined,Page 21,DJP1070,DJ-HEA-0071,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1788,Dayjoy_All_FAQs_Combined,Item 71,DJP1070,DJ-HEA-0071,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1789,Dayjoy_All_FAQs_Combined,Standard Requirement,DJP1070,DJ-HEA-0071,safety,"public, distributor, internal",regulated_product,medium,,approved,faq_pair
faq_pair::1790,Dayjoy_All_FAQs_Combined,Page 21,DJP1071,DJ-HEA-0072,general_info,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1791,Dayjoy_All_FAQs_Combined,Page 21,DJP1071,DJ-HEA-0072,usage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1792,Dayjoy_All_FAQs_Combined,,DJP1071,DJ-HEA-0072,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1793,Dayjoy_All_FAQs_Combined,Page 21,DJP1071,DJ-HEA-0072,benefits,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1794,Dayjoy_All_FAQs_Combined,Page 21,DJP1071,DJ-HEA-0072,ingredients,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1795,Dayjoy_All_FAQs_Combined,Page 21,DJP1071,DJ-HEA-0072,dosage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1796,Dayjoy_All_FAQs_Combined,,DJP1071,DJ-HEA-0072,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1797,Dayjoy_All_FAQs_Combined,,DJP1071,DJ-HEA-0072,storage,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1798,Dayjoy_All_FAQs_Combined,,DJP1071,DJ-HEA-0072,shelf_life,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1799,Dayjoy_All_FAQs_Combined,Page 21,DJP1071,DJ-HEA-0072,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1800,Dayjoy_All_FAQs_Combined,Item 72,DJP1071,DJ-HEA-0072,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1801,Dayjoy_All_FAQs_Combined,Standard Requirement,DJP1071,DJ-HEA-0072,safety,"public, distributor, internal",regulated_product,medium,,approved,faq_pair
faq_pair::1802,Dayjoy_All_FAQs_Combined,Page 22,DJP1072,DJ-HEA-0073,benefits,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1803,Dayjoy_All_FAQs_Combined,Page 22,DJP1072,DJ-HEA-0073,ingredients,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1804,Dayjoy_All_FAQs_Combined,Page 22,DJP1072,DJ-HEA-0073,dosage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1805,Dayjoy_All_FAQs_Combined,,DJP1072,DJ-HEA-0073,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1806,Dayjoy_All_FAQs_Combined,,DJP1072,DJ-HEA-0073,storage,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1807,Dayjoy_All_FAQs_Combined,,DJP1072,DJ-HEA-0073,shelf_life,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1808,Dayjoy_All_FAQs_Combined,Page 22,DJP1072,DJ-HEA-0073,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1809,Dayjoy_All_FAQs_Combined,Item 73,DJP1072,DJ-HEA-0073,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1810,Dayjoy_All_FAQs_Combined,Standard Requirement,DJP1072,DJ-HEA-0073,safety,"public, distributor, internal",regulated_product,medium,,approved,faq_pair
faq_pair::1811,Dayjoy_All_FAQs_Combined,Page 22,DJP1072,DJ-HEA-0073,general_info,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1812,Dayjoy_All_FAQs_Combined,Liver Diseases Row,DJP1072,DJ-HEA-0073,usage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1813,Dayjoy_All_FAQs_Combined,,DJP1072,DJ-HEA-0073,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1814,Dayjoy_All_FAQs_Combined,,DJP1073,DJ-HEA-0074,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1815,Dayjoy_All_FAQs_Combined,,DJP1073,DJ-HEA-0074,storage,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1816,Dayjoy_All_FAQs_Combined,,DJP1073,DJ-HEA-0074,shelf_life,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1817,Dayjoy_All_FAQs_Combined,Page 29,DJP1073,DJ-HEA-0074,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1818,Dayjoy_All_FAQs_Combined,Item 74,DJP1073,DJ-HEA-0074,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1819,Dayjoy_All_FAQs_Combined,Standard Requirement,DJP1073,DJ-HEA-0074,safety,"public, distributor, internal",regulated_product,medium,,approved,faq_pair
faq_pair::1820,Dayjoy_All_FAQs_Combined,Page 29,DJP1073,DJ-HEA-0074,general_info,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1821,Dayjoy_All_FAQs_Combined,Digestion / Skin Problems,DJP1073,DJ-HEA-0074,usage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1822,Dayjoy_All_FAQs_Combined,,DJP1073,DJ-HEA-0074,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1823,Dayjoy_All_FAQs_Combined,Page 29,DJP1073,DJ-HEA-0074,benefits,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1824,Dayjoy_All_FAQs_Combined,Page 29,DJP1073,DJ-HEA-0074,ingredients,"public, distributor, internal",safe_general,high,,approved,faq_pair
