chunk_id,chunk_type,document_id,source_page,product_code,sku,category,role_scope,risk_level,confidence,effective_from,approval_status,text
faq_pair::1550,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1050,DJ-PER-0051,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Seabuckthron Face Pack (30g)? A: Seabuckthron Face Pack (30g) is a product under the PERSONAL CARE category, offered by the brand Wild Muse."
faq_pair::1551,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1050,DJ-PER-0051,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Seabuckthron Face Pack (30g)? A: The MRP is ₹225.0, Distributor Price (DP) is ₹145.0, and the Business Volume (BV) is 52.0."
faq_pair::1561,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1051,DJ-PER-0052,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Seabuckthron Facial Fluid (10ml)? A: Seabuckthron Facial Fluid (10ml) is a product under the PERSONAL CARE category, offered by the brand Wild Muse."
faq_pair::1562,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1051,DJ-PER-0052,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Seabuckthron Facial Fluid (10ml)? A: The MRP is ₹225.0, Distributor Price (DP) is ₹145.0, and the Business Volume (BV) is 52.0."
faq_pair::1570,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1051,DJ-PER-0052,dosage,"public, distributor, internal",safe_general,medium,,approved,Q: What is the pack size? A: This specific item comes in a 10ml pack size.
faq_pair::1572,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1052,DJ-PER-0053,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Deep Cleansing Face Wash (100ml)? A: Deep Cleansing Face Wash (100ml) is a product under the PERSONAL CARE category, offered by the brand Wild Muse."
faq_pair::1573,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1052,DJ-PER-0053,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Deep Cleansing Face Wash (100ml)? A: The MRP is ₹199.0, Distributor Price (DP) is ₹139.0, and the Business Volume (BV) is 48.0."
faq_pair::1583,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1053,DJ-PER-0054,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Deep Cleansing Facewash (60ml)? A: Deep Cleansing Facewash (60ml) is a product under the PERSONAL CARE category, offered by the brand Wild Muse."
faq_pair::1584,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1053,DJ-PER-0054,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Deep Cleansing Facewash (60ml)? A: The MRP is ₹125.0, Distributor Price (DP) is ₹82.0, and the Business Volume (BV) is 21.0."
faq_pair::1592,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1053,DJ-PER-0054,dosage,"public, distributor, internal",safe_general,medium,,approved,Q: What is the pack size? A: This specific item comes in a 60ml pack size.
faq_pair::1594,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1054,DJ-PER-0055,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is WildMuse Premium Loofah? A: WildMuse Premium Loofah is a product under the PERSONAL CARE category, offered by the brand Wild Muse."
faq_pair::1595,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1054,DJ-PER-0055,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for WildMuse Premium Loofah? A: The MRP is ₹125.0, Distributor Price (DP) is ₹99.0, and the Business Volume (BV) is 36.0."
faq_pair::1605,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1055,DJ-PER-0056,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Amla Reetha Sikakai Shampoo (100ml)? A: Amla Reetha Sikakai Shampoo (100ml) is a product under the PERSONAL CARE category, offered by the brand Wild Muse."
faq_pair::1606,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1055,DJ-PER-0056,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Amla Reetha Sikakai Shampoo (100ml)? A: The MRP is ₹130.0, Distributor Price (DP) is ₹110.0, and the Business Volume (BV) is 34.0."
faq_pair::1616,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1056,DJ-PER-0057,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Haldi Chandan Facewash (60ml)? A: Haldi Chandan Facewash (60ml) is a product under the PERSONAL CARE category, offered by the brand Wild Muse."
faq_pair::1617,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1056,DJ-PER-0057,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Haldi Chandan Facewash (60ml)? A: The MRP is ₹85.0, Distributor Price (DP) is ₹68.0, and the Business Volume (BV) is 18.0."
faq_pair::1627,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1057,DJ-SKI-0058,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Face Serum (30ml)? A: Face Serum (30ml) is a product under the SKIN CARE category, offered by the brand Amara Beauty."
faq_pair::1628,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1057,DJ-SKI-0058,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Face Serum (30ml)? A: The MRP is ₹699.0, Distributor Price (DP) is ₹499.0, and the Business Volume (BV) is 170.0."
faq_pair::1635,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1057,DJ-SKI-0058,comparison,"public, distributor, internal",safe_general,medium,,approved,Q: How does it compare to other SKIN CARE products? A: This product is uniquely formulated under the Amara Beauty brand. Specific comparison requires more details on the exact variant you are comparing it to.
faq_pair::1636,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1057,DJ-SKI-0058,dosage,"public, distributor, internal",safe_general,medium,,approved,Q: What is the pack size? A: This specific item comes in a 30ml pack size.
faq_pair::1638,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1058,DJ-SKI-0059,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Gold Facial Kit? A: Gold Facial Kit is a product under the SKIN CARE category, offered by the brand Amara Beauty."
faq_pair::1639,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1058,DJ-SKI-0059,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Gold Facial Kit? A: The MRP is ₹449.0, Distributor Price (DP) is ₹310.0, and the Business Volume (BV) is 100.0."
faq_pair::1649,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1059,DJ-SKI-0060,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Sunscreen SPF 50+ (50gm)? A: Sunscreen SPF 50+ (50gm) is a product under the SKIN CARE category, offered by the brand Amara Beauty."
faq_pair::1650,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1059,DJ-SKI-0060,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Sunscreen SPF 50+ (50gm)? A: The MRP is ₹349.0, Distributor Price (DP) is ₹299.0, and the Business Volume (BV) is 92.0."
faq_pair::1658,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1059,DJ-SKI-0060,dosage,"public, distributor, internal",safe_general,medium,,approved,Q: What is the pack size? A: This specific item comes in a 50gm pack size.
faq_pair::1660,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1060,DJ-SKI-0061,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Hydra Max Moisturizer (50gm)? A: Hydra Max Moisturizer (50gm) is a product under the SKIN CARE category, offered by the brand Amara Beauty."
faq_pair::1661,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1060,DJ-SKI-0061,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Hydra Max Moisturizer (50gm)? A: The MRP is ₹449.0, Distributor Price (DP) is ₹369.0, and the Business Volume (BV) is 110.0."
faq_pair::1671,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1061,DJ-SKI-0062,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is AgeX Anti-Ageing Night Cream (50gm)? A: AgeX Anti-Ageing Night Cream (50gm) is a product under the SKIN CARE category, offered by the brand Amara Beauty."
faq_pair::1672,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1061,DJ-SKI-0062,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for AgeX Anti-Ageing Night Cream (50gm)? A: The MRP is ₹799.0, Distributor Price (DP) is ₹599.0, and the Business Volume (BV) is 225.0."
faq_pair::1682,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1062,DJ-SKI-0063,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is AcneX Anti-Acne Foaming Cleanser (100ml)? A: AcneX Anti-Acne Foaming Cleanser (100ml) is a product under the SKIN CARE category, offered by the brand Amara Beauty."
faq_pair::1683,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1062,DJ-SKI-0063,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for AcneX Anti-Acne Foaming Cleanser (100ml)? A: The MRP is ₹399.0, Distributor Price (DP) is ₹299.0, and the Business Volume (BV) is 98.0."
faq_pair::1693,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1063,DJ-COL-0064,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Amara Beauty Kajal? A: Amara Beauty Kajal is a product under the COLOR COSMETICS category, offered by the brand Amara Beauty."
faq_pair::1694,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1063,DJ-COL-0064,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Amara Beauty Kajal? A: The MRP is ₹299.0, Distributor Price (DP) is ₹199.0, and the Business Volume (BV) is 65.0."
faq_pair::1701,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1063,DJ-COL-0064,comparison,"public, distributor, internal",safe_general,medium,,approved,Q: How does it compare to other COLOR COSMETICS products? A: This product is uniquely formulated under the Amara Beauty brand. Specific comparison requires more details on the exact variant you are comparing it to.
faq_pair::1704,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1064,DJ-COL-0065,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Amara Beauty Eyeliner? A: Amara Beauty Eyeliner is a product under the COLOR COSMETICS category, offered by the brand Amara Beauty."
faq_pair::1705,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1064,DJ-COL-0065,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Amara Beauty Eyeliner? A: The MRP is ₹399.0, Distributor Price (DP) is ₹299.0, and the Business Volume (BV) is 105.0."
faq_pair::1715,faq_pair,Dayjoy_All_FAQs_Combined,Page 18,DJP1065,DJ-HEA-0066,general_info,"public, distributor, internal",safe_general,high,,approved,Q: What is Asthprash (300 grams)? A: Asthprash is a herbal lung support formula made with Ayurvedic goodness designed to help you breathe better and stay protected from everyday pollution.
faq_pair::1716,faq_pair,Dayjoy_All_FAQs_Combined,Rows for Respiratory Health & Sinusitis,DJP1065,DJ-HEA-0066,usage,"public, distributor, internal",safe_general,high,,approved,"Q: Who should use Asthprash? A: It is suitable for all age groups looking to protect their respiratory system from pollution or seeking relief from shortness of breath, asthma, or allergies. According to the recommendation chart, it may help with running nose, headache, fever, cough, and sinusitis."
faq_pair::1717,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1065,DJ-HEA-0066,safety,"public, distributor, internal",safe_general,low,,needs_review,Q: Who should avoid it or are there contraindications? A: Information not available in source documents; requires verification from Dayjoy QA/regulatory team.
faq_pair::1718,faq_pair,Dayjoy_All_FAQs_Combined,Page 18,DJP1065,DJ-HEA-0066,benefits,"public, distributor, internal",safe_general,high,,approved,"Q: What are the key benefits of Asthprash? A: It helps clean lungs from poisonous tar and air pollution, controls asthma and allergy problems, strengthens lung tissue, improves respiratory performance, and boosts immunity."
faq_pair::1719,faq_pair,Dayjoy_All_FAQs_Combined,Page 18,DJP1065,DJ-HEA-0066,ingredients,"public, distributor, internal",safe_general,high,,approved,"Q: What are the ingredients in Asthprash? A: The powerful herbal ingredients include Tulsi, Mulethi (Licorice), Kali Mirch (Black Pepper), Adusa (Vasa Patra), and Honey."
faq_pair::1720,faq_pair,Dayjoy_All_FAQs_Combined,Page 18,DJP1065,DJ-HEA-0066,dosage,"public, distributor, internal",safe_general,high,,approved,"Q: What is the recommended dosage for Asthprash? A: For adults: Take 1 tablespoon (15-20 g) before sleeping. For children: Take 1/2 tablespoon in the morning, or as directed by a physician."
faq_pair::1721,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1065,DJ-HEA-0066,safety,"public, distributor, internal",safe_general,low,,needs_review,Q: What are the warnings or side effects? A: Information not available in source documents; requires verification from Dayjoy QA/regulatory team.
faq_pair::1722,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1065,DJ-HEA-0066,storage,"public, distributor, internal",safe_general,low,,needs_review,Q: How should Asthprash be stored? A: Information not available in source documents; requires verification from Dayjoy QA/regulatory team.
faq_pair::1724,faq_pair,Dayjoy_All_FAQs_Combined,"Page 18, 22",DJP1065,DJ-HEA-0066,comparison,"public, distributor, internal",safe_general,medium,,approved,"Q: How does it compare to other respiratory products like N-Astheal? A: While both support respiratory health, Asthprash is a paste/jam containing honey and Tulsi for daily lung protection against tar, whereas N-Astheal is a tablet specifically for managing bronchial congestion."
faq_pair::1725,faq_pair,Dayjoy_All_FAQs_Combined,Item 66,DJP1065,DJ-HEA-0066,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price, DP, and BV for distributors? A: The MRP is ₹2999, DP is ₹1499, and BV is 720."
faq_pair::1726,faq_pair,Dayjoy_All_FAQs_Combined,Page 18,DJP1065,DJ-HEA-0066,target_audience,"public, distributor, internal",safe_general,high,,approved,"Q: Is it suitable for a specific age group? A: Yes, it is explicitly mentioned as suitable for all age groups. It has specific dosages for children and adults."
faq_pair::1727,faq_pair,Dayjoy_All_FAQs_Combined,Page 18,DJP1065,DJ-HEA-0066,safety,"public, distributor, internal",regulated_product,medium,,approved,"Q: Does Asthprash cure asthma or pneumonia? A: This product does not replace medical treatment. Consult a qualified physician before use, especially if you are on medication or have a diagnosed condition. It only supports lung tissue and is 'useful in treating' as an Ayurvedic supplement."
faq_pair::1729,faq_pair,Dayjoy_All_FAQs_Combined,Page 23,DJP1066,DJ-HEA-0067,benefits,"public, distributor, internal",safe_general,high,,approved,"Q: What are the key benefits? A: It helps regulate menstrual cycles, eases cramps and abdominal pain, supports reproductive system detoxification, purifies blood, boosts immunity, and reduces stress and anxiety."
faq_pair::1730,faq_pair,Dayjoy_All_FAQs_Combined,Page 23,DJP1066,DJ-HEA-0067,ingredients,"public, distributor, internal",safe_general,high,,approved,"Q: What are the ingredients? A: Powerful herbal ingredients include Ashok, Satavari, Lodhra, Guduchi, Punarnava, and Ashvagandha."
faq_pair::1731,faq_pair,Dayjoy_All_FAQs_Combined,Page 23,DJP1066,DJ-HEA-0067,dosage,"public, distributor, internal",safe_general,high,,approved,"Q: What is the recommended dosage? A: Take 1-2 tablets twice daily after a meal, or as directed by the physician."
faq_pair::1735,faq_pair,Dayjoy_All_FAQs_Combined,Page 23,DJP1066,DJ-HEA-0067,comparison,"public, distributor, internal",safe_general,medium,,approved,Q: How does it compare to Adicardial Syrup? A: Adicardial Tablets offer the same foundational female reproductive support in a convenient tablet form. See Adicardial Syrup for the liquid alternative.
faq_pair::1736,faq_pair,Dayjoy_All_FAQs_Combined,Item 67,DJP1066,DJ-HEA-0067,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price, DP, and BV for distributors? A: The MRP is ₹2099, DP is ₹1325, and BV is 620."
faq_pair::1737,faq_pair,Dayjoy_All_FAQs_Combined,Page 23,DJP1066,DJ-HEA-0067,target_audience,"public, distributor, internal",safe_general,high,,approved,"Q: Is it suitable for a specific gender? A: Yes, Adicardial is specifically formulated for female health."
faq_pair::1738,faq_pair,Dayjoy_All_FAQs_Combined,Page 23,DJP1066,DJ-HEA-0067,general_info,"public, distributor, internal",safe_general,high,,approved,Q: What is Adicardial (120 Tab)? A: Adicardial Tablets are an Ayurvedic supplement specially designed to support female reproductive health and enhance overall well-being.
faq_pair::1739,faq_pair,Dayjoy_All_FAQs_Combined,Rows for Female Health,DJP1066,DJ-HEA-0067,usage,"public, distributor, internal",safe_general,high,,approved,"Q: Who should use it? A: Women seeking support for reproductive health, looking to regulate menstrual cycles, ease cramps, or manage hormonal imbalances, stress, or anxiety."
faq_pair::1740,faq_pair,Dayjoy_All_FAQs_Combined,Page 23,DJP1067,DJ-HEA-0068,dosage,"public, distributor, internal",safe_general,high,,approved,"Q: What is the recommended dosage? A: Take 2-3 teaspoons (10-15 ml) twice daily, or as prescribed by your physician."
faq_pair::1744,faq_pair,Dayjoy_All_FAQs_Combined,Page 23,DJP1067,DJ-HEA-0068,comparison,"public, distributor, internal",safe_general,medium,,approved,Q: How does it compare to Adicardial Tablets? A: See Adicardial (120 Tab) for detailed usage; this listing covers the liquid 500ml syrup format.
faq_pair::1745,faq_pair,Dayjoy_All_FAQs_Combined,Item 68,DJP1067,DJ-HEA-0068,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price, DP, and BV for distributors? A: The MRP is ₹1399, DP is ₹865, and BV is 400."
faq_pair::1746,faq_pair,Dayjoy_All_FAQs_Combined,Page 23,DJP1067,DJ-HEA-0068,target_audience,"public, distributor, internal",safe_general,high,,approved,"Q: Is it suitable for a specific gender? A: Yes, Adicardial Syrup is tailored specifically for women's reproductive health."
faq_pair::1747,faq_pair,Dayjoy_All_FAQs_Combined,Page 23,DJP1067,DJ-HEA-0068,general_info,"public, distributor, internal",safe_general,high,,approved,Q: What is Adicardial Syrup (500ml)? A: Adicardial Syrup is a herbal liquid formulation designed to support female reproductive health and manage menstrual irregularities.
faq_pair::1748,faq_pair,Dayjoy_All_FAQs_Combined,Rows for Female Health (Hormonal Imbalance & Weakness),DJP1067,DJ-HEA-0068,usage,"public, distributor, internal",safe_general,high,,approved,"Q: Who should use it? A: Women experiencing menstrual irregularities, cramps, fatigue, dizziness, or those looking to improve reproductive well-being."
faq_pair::1750,faq_pair,Dayjoy_All_FAQs_Combined,Page 23,DJP1067,DJ-HEA-0068,benefits,"public, distributor, internal",safe_general,high,,approved,"Q: What are the key benefits? A: It promotes physical vitality, regulates menstrual cycles, eases abdominal pain/spasms, and reduces stress and anxiety."
faq_pair::1751,faq_pair,Dayjoy_All_FAQs_Combined,Page 23,DJP1067,DJ-HEA-0068,ingredients,"public, distributor, internal",safe_general,high,,approved,"Q: What are the ingredients? A: It shares the same core herbal ingredients: Ashok, Satavari, Lodhra, Guduchi, Punarnava, and Ashvagandha."
faq_pair::1753,faq_pair,Dayjoy_All_FAQs_Combined,Page 20,DJP1068,DJ-HEA-0069,comparison,"public, distributor, internal",safe_general,medium,,approved,Q: How does it compare to Adila Forte 60 Tab? A: See Adila Forte for detailed usage; this listing covers the 30-tablet pack size only.
faq_pair::1754,faq_pair,Dayjoy_All_FAQs_Combined,Item 69,DJP1068,DJ-HEA-0069,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price, DP, and BV for distributors? A: The MRP is ₹1499, DP is ₹1030, and BV is 480."
faq_pair::1755,faq_pair,Dayjoy_All_FAQs_Combined,Page 20,DJP1068,DJ-HEA-0069,target_audience,"public, distributor, internal",safe_general,high,,approved,"Q: Is it suitable for a specific gender? A: Yes, it is explicitly designed for men's wellness."
faq_pair::1756,faq_pair,Dayjoy_All_FAQs_Combined,Standard Requirement,DJP1068,DJ-HEA-0069,safety,"public, distributor, internal",regulated_product,medium,,approved,"Q: Does it treat erectile dysfunction? A: This product does not replace medical treatment. Consult a qualified physician before use, especially if you are on medication or have a diagnosed condition."
faq_pair::1757,faq_pair,Dayjoy_All_FAQs_Combined,Page 20,DJP1068,DJ-HEA-0069,general_info,"public, distributor, internal",safe_general,high,,approved,"Q: What is Adila Forte (30 Tab)? A: Adila Forte is a specially crafted Ayurvedic formulation for men's wellness, supporting energy, vitality, and overall male performance naturally."
faq_pair::1758,faq_pair,Dayjoy_All_FAQs_Combined,Male Health Issues row,DJP1068,DJ-HEA-0069,usage,"public, distributor, internal",safe_general,high,,approved,"Q: Who should use it? A: Men looking to boost stamina, manage fatigue, or support healthy natural testosterone levels. The recommendation chart also notes its use for Hypoactive Sexual Desire Disorder."
faq_pair::1760,faq_pair,Dayjoy_All_FAQs_Combined,Page 20,DJP1068,DJ-HEA-0069,benefits,"public, distributor, internal",safe_general,high,,approved,"Q: What are the key benefits? A: It helps support stamina, strength, energy, promotes male vitality, supports healthy mood, helps maintain natural testosterone levels, and aids in managing fatigue."
faq_pair::1761,faq_pair,Dayjoy_All_FAQs_Combined,Page 20,DJP1068,DJ-HEA-0069,ingredients,"public, distributor, internal",safe_general,high,,approved,"Q: What are the ingredients? A: Powerful herbal ingredients include Kaunch Beej, Ashwagandha, Shatavari, Gokshura, and Shuddha Shilajit."
faq_pair::1762,faq_pair,Dayjoy_All_FAQs_Combined,Page 20,DJP1068,DJ-HEA-0069,dosage,"public, distributor, internal",safe_general,high,,approved,"Q: What is the recommended dosage? A: Take 1-2 tablets twice daily after meals, or as per brochure: It is advisable to take 1 tablet with milk 2 hours before the activity."
faq_pair::1765,faq_pair,Dayjoy_All_FAQs_Combined,Item 70,DJP1069,DJ-HEA-0070,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price, DP, and BV for distributors? A: The MRP is ₹2999, DP is ₹1875, and BV is 880."
faq_pair::1766,faq_pair,Dayjoy_All_FAQs_Combined,Page 20,DJP1069,DJ-HEA-0070,target_audience,"public, distributor, internal",safe_general,high,,approved,"Q: Is it suitable for a specific gender? A: Yes, it is explicitly formulated for male health."
faq_pair::1767,faq_pair,Dayjoy_All_FAQs_Combined,Standard Requirement,DJP1069,DJ-HEA-0070,safety,"public, distributor, internal",regulated_product,medium,,approved,"Q: Does it treat male reproductive diseases? A: This product does not replace medical treatment. Consult a qualified physician before use, especially if you are on medication or have a diagnosed condition."
faq_pair::1768,faq_pair,Dayjoy_All_FAQs_Combined,Page 20,DJP1069,DJ-HEA-0070,general_info,"public, distributor, internal",safe_general,high,,approved,"Q: What is Adila Forte (60 Tab)? A: Adila Forte is a specially crafted Ayurvedic formulation for men's wellness, supporting energy, vitality, and overall male performance naturally."
faq_pair::1769,faq_pair,Dayjoy_All_FAQs_Combined,Page 20,DJP1069,DJ-HEA-0070,usage,"public, distributor, internal",safe_general,high,,approved,"Q: Who should use it? A: Men seeking enhanced stamina, vitality, and support for male performance."
faq_pair::1777,faq_pair,Dayjoy_All_FAQs_Combined,Page 20,DJP1069,DJ-HEA-0070,comparison,"public, distributor, internal",safe_general,medium,,approved,Q: How does it compare to Adila Forte 30 Tab? A: See Adila Forte for detailed usage; this listing covers the 60-tablet pack size only.
faq_pair::1778,faq_pair,Dayjoy_All_FAQs_Combined,Page 21,DJP1070,DJ-HEA-0071,general_info,"public, distributor, internal",safe_general,high,,approved,"Q: What is Adilipo (120 Tab)? A: Adilipo Tablets are a herbal daily supplement designed to support heart health, promote healthy cholesterol levels, and improve blood circulation naturally."
faq_pair::1779,faq_pair,Dayjoy_All_FAQs_Combined,Heart Diseases Row,DJP1070,DJ-HEA-0071,usage,"public, distributor, internal",safe_general,high,,approved,"Q: Who should use it? A: Individuals looking to support cardiovascular wellness, manage cholesterol, or individuals experiencing abnormal heart rhythms or varicose veins."
faq_pair::1781,faq_pair,Dayjoy_All_FAQs_Combined,Page 21,DJP1070,DJ-HEA-0071,benefits,"public, distributor, internal",safe_general,high,,approved,"Q: What are the key benefits? A: It supports cardiovascular wellness, helps manage cholesterol and lipid levels, promotes better blood flow, strengthens heart muscles, and is rich in antioxidants and Omega-3 for heart protection."
faq_pair::1782,faq_pair,Dayjoy_All_FAQs_Combined,Page 21,DJP1070,DJ-HEA-0071,ingredients,"public, distributor, internal",safe_general,high,,approved,"Q: What are the ingredients? A: Herbal ingredients include Arjuna, Guggulu, Lahasun, Pushkarmula, and Atasi."
faq_pair::1783,faq_pair,Dayjoy_All_FAQs_Combined,Page 21,DJP1070,DJ-HEA-0071,dosage,"public, distributor, internal",safe_general,high,,approved,"Q: What is the recommended dosage? A: Take 1-2 tablets twice daily on an empty stomach in the morning, or as directed by the physician."
faq_pair::1787,faq_pair,Dayjoy_All_FAQs_Combined,Page 21,DJP1070,DJ-HEA-0071,comparison,"public, distributor, internal",safe_general,medium,,approved,Q: How does it compare to Adilipo 60 Tab? A: See Adilipo for detailed usage; this listing covers the 120-tablet pack size only.
faq_pair::1788,faq_pair,Dayjoy_All_FAQs_Combined,Item 71,DJP1070,DJ-HEA-0071,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price, DP, and BV for distributors? A: The MRP is ₹2699, DP is ₹1725, and BV is 840."
faq_pair::1789,faq_pair,Dayjoy_All_FAQs_Combined,Standard Requirement,DJP1070,DJ-HEA-0071,safety,"public, distributor, internal",regulated_product,medium,,approved,"Q: Does it treat heart disease? A: This product does not replace medical treatment. Consult a qualified physician before use, especially if you are on medication or have a diagnosed condition like cardiovascular disease."
faq_pair::1790,faq_pair,Dayjoy_All_FAQs_Combined,Page 21,DJP1071,DJ-HEA-0072,general_info,"public, distributor, internal",safe_general,high,,approved,"Q: What is Adilipo (60 Tab)? A: Adilipo Tablets are a herbal daily supplement designed to support heart health, promote healthy cholesterol levels, and improve blood circulation naturally."
faq_pair::1791,faq_pair,Dayjoy_All_FAQs_Combined,Page 21,DJP1071,DJ-HEA-0072,usage,"public, distributor, internal",safe_general,high,,approved,"Q: Who should use it? A: Individuals looking to support cardiovascular wellness, manage cholesterol, or improve blood flow."
faq_pair::1793,faq_pair,Dayjoy_All_FAQs_Combined,Page 21,DJP1071,DJ-HEA-0072,benefits,"public, distributor, internal",safe_general,high,,approved,"Q: What are the key benefits? A: It supports cardiovascular wellness, helps manage cholesterol and lipid levels, promotes better blood flow, strengthens heart muscles, and is rich in antioxidants."
faq_pair::1799,faq_pair,Dayjoy_All_FAQs_Combined,Page 21,DJP1071,DJ-HEA-0072,comparison,"public, distributor, internal",safe_general,medium,,approved,Q: How does it compare to Adilipo 120 Tab? A: See Adilipo for detailed usage; this listing covers the 60-tablet pack size only.
faq_pair::1800,faq_pair,Dayjoy_All_FAQs_Combined,Item 72,DJP1071,DJ-HEA-0072,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price, DP, and BV for distributors? A: The MRP is ₹1499, DP is ₹950, and BV is 450."
faq_pair::1801,faq_pair,Dayjoy_All_FAQs_Combined,Standard Requirement,DJP1071,DJ-HEA-0072,safety,"public, distributor, internal",regulated_product,medium,,approved,"Q: Can it replace my blood pressure medication? A: This product does not replace medical treatment. Consult a qualified physician before use, especially if you are on medication or have a diagnosed condition."
faq_pair::1802,faq_pair,Dayjoy_All_FAQs_Combined,Page 22,DJP1072,DJ-HEA-0073,benefits,"public, distributor, internal",safe_general,high,,approved,"Q: What are the key benefits? A: Promotes healthy liver function, supports detoxification, helps improve digestion and appetite, protects liver cells from oxidative damage, and aids in regeneration of hepatic cells."
faq_pair::1803,faq_pair,Dayjoy_All_FAQs_Combined,Page 22,DJP1072,DJ-HEA-0073,ingredients,"public, distributor, internal",safe_general,high,,approved,"Q: What are the ingredients? A: Powerful herbal ingredients include Himsra, Kasani, Arjuna, Punarnava, Bhringaraja, and Guduchi."
