gap_id,entity_type,product_code,sku,product_name,field_name,current_value,required_from_team,owner,priority,source_document,status,deadline
GAP-00656,product,DJP1081,DJ-HEA-0082,Gas-O-Free (200ml),certifications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00657,product,DJP1082,DJ-HEA-0083,Gas-O-Free (500ml),ingredients,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00658,product,DJP1082,DJ-HEA-0083,Gas-O-Free (500ml),warnings,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00659,product,DJP1082,DJ-HEA-0083,Gas-O-Free (500ml),contraindications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00660,product,DJP1082,DJ-HEA-0083,Gas-O-Free (500ml),storage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00661,product,DJP1082,DJ-HEA-0083,Gas-O-Free (500ml),shelf_life,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00662,product,DJP1082,DJ-HEA-0083,Gas-O-Free (500ml),dosage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00663,product,DJP1082,DJ-HEA-0083,Gas-O-Free (500ml),target_customer,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00664,product,DJP1082,DJ-HEA-0083,Gas-O-Free (500ml),certifications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00665,product,DJP1083,DJ-HEA-0084,GoPiles (60 Tab),ingredients,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00666,product,DJP1083,DJ-HEA-0084,GoPiles (60 Tab),warnings,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00667,product,DJP1083,DJ-HEA-0084,GoPiles (60 Tab),contraindications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00668,product,DJP1083,DJ-HEA-0084,GoPiles (60 Tab),storage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00669,product,DJP1083,DJ-HEA-0084,GoPiles (60 Tab),shelf_life,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00670,product,DJP1083,DJ-HEA-0084,GoPiles (60 Tab),dosage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00671,product,DJP1083,DJ-HEA-0084,GoPiles (60 Tab),target_customer,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00672,product,DJP1083,DJ-HEA-0084,GoPiles (60 Tab),certifications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00673,product,DJP1084,DJ-HEA-0085,GoPiles Syrup (500ml),ingredients,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00674,product,DJP1084,DJ-HEA-0085,GoPiles Syrup (500ml),warnings,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00675,product,DJP1084,DJ-HEA-0085,GoPiles Syrup (500ml),contraindications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00676,product,DJP1084,DJ-HEA-0085,GoPiles Syrup (500ml),storage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00677,product,DJP1084,DJ-HEA-0085,GoPiles Syrup (500ml),shelf_life,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00678,product,DJP1084,DJ-HEA-0085,GoPiles Syrup (500ml),dosage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00679,product,DJP1084,DJ-HEA-0085,GoPiles Syrup (500ml),target_customer,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00680,product,DJP1084,DJ-HEA-0085,GoPiles Syrup (500ml),certifications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00681,product,DJP1085,DJ-HEA-0086,Giloe Extract (60 Veg Capsules),ingredients,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00682,product,DJP1085,DJ-HEA-0086,Giloe Extract (60 Veg Capsules),warnings,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00683,product,DJP1085,DJ-HEA-0086,Giloe Extract (60 Veg Capsules),contraindications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00684,product,DJP1085,DJ-HEA-0086,Giloe Extract (60 Veg Capsules),storage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00685,product,DJP1085,DJ-HEA-0086,Giloe Extract (60 Veg Capsules),shelf_life,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00686,product,DJP1085,DJ-HEA-0086,Giloe Extract (60 Veg Capsules),dosage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00687,product,DJP1085,DJ-HEA-0086,Giloe Extract (60 Veg Capsules),target_customer,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00688,product,DJP1085,DJ-HEA-0086,Giloe Extract (60 Veg Capsules),certifications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00689,product,DJP1086,DJ-HEA-0087,Eye Elixir Drops (10ml),ingredients,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00690,product,DJP1086,DJ-HEA-0087,Eye Elixir Drops (10ml),warnings,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00691,product,DJP1086,DJ-HEA-0087,Eye Elixir Drops (10ml),contraindications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00692,product,DJP1086,DJ-HEA-0087,Eye Elixir Drops (10ml),storage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00693,product,DJP1086,DJ-HEA-0087,Eye Elixir Drops (10ml),shelf_life,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00694,product,DJP1086,DJ-HEA-0087,Eye Elixir Drops (10ml),dosage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00695,product,DJP1086,DJ-HEA-0087,Eye Elixir Drops (10ml),target_customer,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00696,product,DJP1086,DJ-HEA-0087,Eye Elixir Drops (10ml),certifications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00697,product,DJP1087,DJ-HEA-0088,Eye Health++ (60 Capsules),ingredients,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00698,product,DJP1087,DJ-HEA-0088,Eye Health++ (60 Capsules),warnings,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00699,product,DJP1087,DJ-HEA-0088,Eye Health++ (60 Capsules),contraindications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00700,product,DJP1087,DJ-HEA-0088,Eye Health++ (60 Capsules),storage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00701,product,DJP1087,DJ-HEA-0088,Eye Health++ (60 Capsules),shelf_life,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00702,product,DJP1087,DJ-HEA-0088,Eye Health++ (60 Capsules),dosage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00703,product,DJP1087,DJ-HEA-0088,Eye Health++ (60 Capsules),target_customer,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00704,product,DJP1087,DJ-HEA-0088,Eye Health++ (60 Capsules),certifications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00705,product,DJP1088,DJ-HEA-0089,HB+ (200ml),ingredients,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00706,product,DJP1088,DJ-HEA-0089,HB+ (200ml),warnings,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00707,product,DJP1088,DJ-HEA-0089,HB+ (200ml),contraindications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00708,product,DJP1088,DJ-HEA-0089,HB+ (200ml),storage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00709,product,DJP1088,DJ-HEA-0089,HB+ (200ml),shelf_life,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00710,product,DJP1088,DJ-HEA-0089,HB+ (200ml),dosage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00711,product,DJP1088,DJ-HEA-0089,HB+ (200ml),target_customer,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00712,product,DJP1088,DJ-HEA-0089,HB+ (200ml),certifications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00713,product,DJP1089,DJ-HEA-0090,HB+ (500ml),ingredients,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00714,product,DJP1089,DJ-HEA-0090,HB+ (500ml),warnings,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00715,product,DJP1089,DJ-HEA-0090,HB+ (500ml),contraindications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00716,product,DJP1089,DJ-HEA-0090,HB+ (500ml),storage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00717,product,DJP1089,DJ-HEA-0090,HB+ (500ml),shelf_life,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00718,product,DJP1089,DJ-HEA-0090,HB+ (500ml),dosage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00719,product,DJP1089,DJ-HEA-0090,HB+ (500ml),target_customer,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00720,product,DJP1089,DJ-HEA-0090,HB+ (500ml),certifications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00721,product,DJP1090,DJ-HEA-0091,Hi-Energy (60 Tab),ingredients,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00722,product,DJP1090,DJ-HEA-0091,Hi-Energy (60 Tab),warnings,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00723,product,DJP1090,DJ-HEA-0091,Hi-Energy (60 Tab),contraindications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00724,product,DJP1090,DJ-HEA-0091,Hi-Energy (60 Tab),storage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00725,product,DJP1090,DJ-HEA-0091,Hi-Energy (60 Tab),shelf_life,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00726,product,DJP1090,DJ-HEA-0091,Hi-Energy (60 Tab),dosage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00727,product,DJP1090,DJ-HEA-0091,Hi-Energy (60 Tab),target_customer,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00728,product,DJP1090,DJ-HEA-0091,Hi-Energy (60 Tab),certifications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00729,product,DJP1091,DJ-HEA-0092,Kidney Kawach (300 g),ingredients,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00730,product,DJP1091,DJ-HEA-0092,Kidney Kawach (300 g),warnings,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00731,product,DJP1091,DJ-HEA-0092,Kidney Kawach (300 g),contraindications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00732,product,DJP1091,DJ-HEA-0092,Kidney Kawach (300 g),storage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00733,product,DJP1091,DJ-HEA-0092,Kidney Kawach (300 g),shelf_life,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00734,product,DJP1091,DJ-HEA-0092,Kidney Kawach (300 g),dosage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00735,product,DJP1091,DJ-HEA-0092,Kidney Kawach (300 g),target_customer,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00736,product,DJP1091,DJ-HEA-0092,Kidney Kawach (300 g),certifications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00737,product,DJP1092,DJ-HEA-0093,Liv-Ease (200ml),ingredients,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00738,product,DJP1092,DJ-HEA-0093,Liv-Ease (200ml),warnings,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00739,product,DJP1092,DJ-HEA-0093,Liv-Ease (200ml),contraindications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00740,product,DJP1092,DJ-HEA-0093,Liv-Ease (200ml),storage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00741,product,DJP1092,DJ-HEA-0093,Liv-Ease (200ml),shelf_life,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00742,product,DJP1092,DJ-HEA-0093,Liv-Ease (200ml),dosage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00743,product,DJP1092,DJ-HEA-0093,Liv-Ease (200ml),target_customer,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00744,product,DJP1092,DJ-HEA-0093,Liv-Ease (200ml),certifications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00745,product,DJP1093,DJ-HEA-0094,Liv-Ease (500ml),ingredients,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00746,product,DJP1093,DJ-HEA-0094,Liv-Ease (500ml),warnings,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00747,product,DJP1093,DJ-HEA-0094,Liv-Ease (500ml),contraindications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00748,product,DJP1093,DJ-HEA-0094,Liv-Ease (500ml),storage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00749,product,DJP1093,DJ-HEA-0094,Liv-Ease (500ml),shelf_life,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00750,product,DJP1093,DJ-HEA-0094,Liv-Ease (500ml),dosage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00751,product,DJP1093,DJ-HEA-0094,Liv-Ease (500ml),target_customer,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00752,product,DJP1093,DJ-HEA-0094,Liv-Ease (500ml),certifications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00753,product,DJP1094,DJ-HEA-0095,Multivitamins Tablets,ingredients,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00754,product,DJP1094,DJ-HEA-0095,Multivitamins Tablets,warnings,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00755,product,DJP1094,DJ-HEA-0095,Multivitamins Tablets,contraindications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00756,product,DJP1094,DJ-HEA-0095,Multivitamins Tablets,storage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00757,product,DJP1094,DJ-HEA-0095,Multivitamins Tablets,shelf_life,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00758,product,DJP1094,DJ-HEA-0095,Multivitamins Tablets,dosage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00759,product,DJP1094,DJ-HEA-0095,Multivitamins Tablets,target_customer,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00760,product,DJP1094,DJ-HEA-0095,Multivitamins Tablets,certifications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00761,product,DJP1095,DJ-HEA-0096,Nonima (500ml),ingredients,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00762,product,DJP1095,DJ-HEA-0096,Nonima (500ml),warnings,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00763,product,DJP1095,DJ-HEA-0096,Nonima (500ml),contraindications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00764,product,DJP1095,DJ-HEA-0096,Nonima (500ml),storage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00765,product,DJP1095,DJ-HEA-0096,Nonima (500ml),shelf_life,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00766,product,DJP1095,DJ-HEA-0096,Nonima (500ml),dosage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00767,product,DJP1095,DJ-HEA-0096,Nonima (500ml),target_customer,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00768,product,DJP1095,DJ-HEA-0096,Nonima (500ml),certifications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00769,product,DJP1096,DJ-HEA-0097,N-astheal (120 Tab),ingredients,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00770,product,DJP1096,DJ-HEA-0097,N-astheal (120 Tab),warnings,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00771,product,DJP1096,DJ-HEA-0097,N-astheal (120 Tab),contraindications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00772,product,DJP1096,DJ-HEA-0097,N-astheal (120 Tab),storage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00773,product,DJP1096,DJ-HEA-0097,N-astheal (120 Tab),shelf_life,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00774,product,DJP1096,DJ-HEA-0097,N-astheal (120 Tab),dosage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00775,product,DJP1096,DJ-HEA-0097,N-astheal (120 Tab),target_customer,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00776,product,DJP1096,DJ-HEA-0097,N-astheal (120 Tab),certifications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00777,product,DJP1097,DJ-HEA-0098,N-astheal (60 Tab),ingredients,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00778,product,DJP1097,DJ-HEA-0098,N-astheal (60 Tab),warnings,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00779,product,DJP1097,DJ-HEA-0098,N-astheal (60 Tab),contraindications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00780,product,DJP1097,DJ-HEA-0098,N-astheal (60 Tab),storage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00781,product,DJP1097,DJ-HEA-0098,N-astheal (60 Tab),shelf_life,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00782,product,DJP1097,DJ-HEA-0098,N-astheal (60 Tab),dosage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00783,product,DJP1097,DJ-HEA-0098,N-astheal (60 Tab),target_customer,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00784,product,DJP1097,DJ-HEA-0098,N-astheal (60 Tab),certifications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00785,product,DJP1098,DJ-HEA-0099,Orthofix (60 Tab),ingredients,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00786,product,DJP1098,DJ-HEA-0099,Orthofix (60 Tab),warnings,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00787,product,DJP1098,DJ-HEA-0099,Orthofix (60 Tab),contraindications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00788,product,DJP1098,DJ-HEA-0099,Orthofix (60 Tab),storage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00789,product,DJP1098,DJ-HEA-0099,Orthofix (60 Tab),shelf_life,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00790,product,DJP1098,DJ-HEA-0099,Orthofix (60 Tab),dosage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00791,product,DJP1098,DJ-HEA-0099,Orthofix (60 Tab),target_customer,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00792,product,DJP1098,DJ-HEA-0099,Orthofix (60 Tab),certifications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00793,product,DJP1099,DJ-HEA-0100,Orthofix Oil (100ml),ingredients,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00794,product,DJP1099,DJ-HEA-0100,Orthofix Oil (100ml),warnings,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
