chunk_id,chunk_type,document_id,source_page,product_code,sku,category,role_scope,risk_level,confidence,effective_from,approval_status,text,title,section,subcategory,tags,keywords,source_url,document_version,created_at,updated_at
faq_pair::1592,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1053,DJ-PER-0054,dosage,"public, distributor, internal",safe_general,medium,,approved,Q: What is the pack size? A: This specific item comes in a 60ml pack size.,What is the pack size?,FAQ,dosage,dosage; faq_pair; safe_general; DJP1053,"the, pack, size, dosage, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1594,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1054,DJ-PER-0055,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is WildMuse Premium Loofah? A: WildMuse Premium Loofah is a product under the PERSONAL CARE category, offered by the brand Wild Muse.",What is WildMuse Premium Loofah?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1054,"wildmuse, premium, loofah, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1595,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1054,DJ-PER-0055,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for WildMuse Premium Loofah? A: The MRP is ₹125.0, Distributor Price (DP) is ₹99.0, and the Business Volume (BV) is 36.0.",What is the price and business volume (BV) for WildMuse Premium Loofah?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1054,"the, price, and, business, volume, for, wildmuse, premium, loofah, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1605,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1055,DJ-PER-0056,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Amla Reetha Sikakai Shampoo (100ml)? A: Amla Reetha Sikakai Shampoo (100ml) is a product under the PERSONAL CARE category, offered by the brand Wild Muse.",What is Amla Reetha Sikakai Shampoo (100ml)?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1055,"amla, reetha, sikakai, shampoo, 100ml, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1606,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1055,DJ-PER-0056,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Amla Reetha Sikakai Shampoo (100ml)? A: The MRP is ₹130.0, Distributor Price (DP) is ₹110.0, and the Business Volume (BV) is 34.0.",What is the price and business volume (BV) for Amla Reetha Sikakai Shampoo (100ml)?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1055,"the, price, and, business, volume, for, amla, reetha, sikakai, shampoo, 100ml, pricing",,combined-v1,2026-08-09,2026-08-09
faq_pair::1616,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1056,DJ-PER-0057,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Haldi Chandan Facewash (60ml)? A: Haldi Chandan Facewash (60ml) is a product under the PERSONAL CARE category, offered by the brand Wild Muse.",What is Haldi Chandan Facewash (60ml)?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1056,"haldi, chandan, facewash, 60ml, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1617,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1056,DJ-PER-0057,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Haldi Chandan Facewash (60ml)? A: The MRP is ₹85.0, Distributor Price (DP) is ₹68.0, and the Business Volume (BV) is 18.0.",What is the price and business volume (BV) for Haldi Chandan Facewash (60ml)?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1056,"the, price, and, business, volume, for, haldi, chandan, facewash, 60ml, pricing, faq",,combined-v1,2026-08-09,2026-08-09
faq_pair::1627,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1057,DJ-SKI-0058,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Face Serum (30ml)? A: Face Serum (30ml) is a product under the SKIN CARE category, offered by the brand Amara Beauty.",What is Face Serum (30ml)?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1057,"face, serum, 30ml, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1628,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1057,DJ-SKI-0058,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Face Serum (30ml)? A: The MRP is ₹699.0, Distributor Price (DP) is ₹499.0, and the Business Volume (BV) is 170.0.",What is the price and business volume (BV) for Face Serum (30ml)?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1057,"the, price, and, business, volume, for, face, serum, 30ml, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1635,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1057,DJ-SKI-0058,comparison,"public, distributor, internal",safe_general,medium,,approved,Q: How does it compare to other SKIN CARE products? A: This product is uniquely formulated under the Amara Beauty brand. Specific comparison requires more details on the exact variant you are comparing it to.,How does it compare to other SKIN CARE products?,FAQ,comparison,comparison; faq_pair; safe_general; DJP1057,"comparison, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1636,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1057,DJ-SKI-0058,dosage,"public, distributor, internal",safe_general,medium,,approved,Q: What is the pack size? A: This specific item comes in a 30ml pack size.,What is the pack size?,FAQ,dosage,dosage; faq_pair; safe_general; DJP1057,"the, pack, size, dosage, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1638,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1058,DJ-SKI-0059,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Gold Facial Kit? A: Gold Facial Kit is a product under the SKIN CARE category, offered by the brand Amara Beauty.",What is Gold Facial Kit?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1058,"gold, facial, kit, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1639,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1058,DJ-SKI-0059,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Gold Facial Kit? A: The MRP is ₹449.0, Distributor Price (DP) is ₹310.0, and the Business Volume (BV) is 100.0.",What is the price and business volume (BV) for Gold Facial Kit?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1058,"the, price, and, business, volume, for, gold, facial, kit, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1649,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1059,DJ-SKI-0060,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Sunscreen SPF 50+ (50gm)? A: Sunscreen SPF 50+ (50gm) is a product under the SKIN CARE category, offered by the brand Amara Beauty.",What is Sunscreen SPF 50+ (50gm)?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1059,"sunscreen, spf, 50gm, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1650,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1059,DJ-SKI-0060,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Sunscreen SPF 50+ (50gm)? A: The MRP is ₹349.0, Distributor Price (DP) is ₹299.0, and the Business Volume (BV) is 92.0.",What is the price and business volume (BV) for Sunscreen SPF 50+ (50gm)?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1059,"the, price, and, business, volume, for, sunscreen, spf, 50gm, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1658,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1059,DJ-SKI-0060,dosage,"public, distributor, internal",safe_general,medium,,approved,Q: What is the pack size? A: This specific item comes in a 50gm pack size.,What is the pack size?,FAQ,dosage,dosage; faq_pair; safe_general; DJP1059,"the, pack, size, dosage, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1660,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1060,DJ-SKI-0061,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Hydra Max Moisturizer (50gm)? A: Hydra Max Moisturizer (50gm) is a product under the SKIN CARE category, offered by the brand Amara Beauty.",What is Hydra Max Moisturizer (50gm)?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1060,"hydra, max, moisturizer, 50gm, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1661,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1060,DJ-SKI-0061,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Hydra Max Moisturizer (50gm)? A: The MRP is ₹449.0, Distributor Price (DP) is ₹369.0, and the Business Volume (BV) is 110.0.",What is the price and business volume (BV) for Hydra Max Moisturizer (50gm)?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1060,"the, price, and, business, volume, for, hydra, max, moisturizer, 50gm, pricing, faq",,combined-v1,2026-08-09,2026-08-09
faq_pair::1671,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1061,DJ-SKI-0062,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is AgeX Anti-Ageing Night Cream (50gm)? A: AgeX Anti-Ageing Night Cream (50gm) is a product under the SKIN CARE category, offered by the brand Amara Beauty.",What is AgeX Anti-Ageing Night Cream (50gm)?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1061,"agex, anti, ageing, night, cream, 50gm, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1672,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1061,DJ-SKI-0062,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for AgeX Anti-Ageing Night Cream (50gm)? A: The MRP is ₹799.0, Distributor Price (DP) is ₹599.0, and the Business Volume (BV) is 225.0.",What is the price and business volume (BV) for AgeX Anti-Ageing Night Cream (50gm)?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1061,"the, price, and, business, volume, for, agex, anti, ageing, night, cream, 50gm",,combined-v1,2026-08-09,2026-08-09
faq_pair::1682,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1062,DJ-SKI-0063,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is AcneX Anti-Acne Foaming Cleanser (100ml)? A: AcneX Anti-Acne Foaming Cleanser (100ml) is a product under the SKIN CARE category, offered by the brand Amara Beauty.",What is AcneX Anti-Acne Foaming Cleanser (100ml)?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1062,"acnex, anti, acne, foaming, cleanser, 100ml, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1683,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1062,DJ-SKI-0063,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for AcneX Anti-Acne Foaming Cleanser (100ml)? A: The MRP is ₹399.0, Distributor Price (DP) is ₹299.0, and the Business Volume (BV) is 98.0.",What is the price and business volume (BV) for AcneX Anti-Acne Foaming Cleanser (100ml)?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1062,"the, price, and, business, volume, for, acnex, anti, acne, foaming, cleanser, 100ml",,combined-v1,2026-08-09,2026-08-09
faq_pair::1693,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1063,DJ-COL-0064,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Amara Beauty Kajal? A: Amara Beauty Kajal is a product under the COLOR COSMETICS category, offered by the brand Amara Beauty.",What is Amara Beauty Kajal?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1063,"amara, beauty, kajal, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1694,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1063,DJ-COL-0064,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Amara Beauty Kajal? A: The MRP is ₹299.0, Distributor Price (DP) is ₹199.0, and the Business Volume (BV) is 65.0.",What is the price and business volume (BV) for Amara Beauty Kajal?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1063,"the, price, and, business, volume, for, amara, beauty, kajal, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1701,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1063,DJ-COL-0064,comparison,"public, distributor, internal",safe_general,medium,,approved,Q: How does it compare to other COLOR COSMETICS products? A: This product is uniquely formulated under the Amara Beauty brand. Specific comparison requires more details on the exact variant you are comparing it to.,How does it compare to other COLOR COSMETICS products?,FAQ,comparison,comparison; faq_pair; safe_general; DJP1063,"comparison, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1704,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1064,DJ-COL-0065,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Amara Beauty Eyeliner? A: Amara Beauty Eyeliner is a product under the COLOR COSMETICS category, offered by the brand Amara Beauty.",What is Amara Beauty Eyeliner?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1064,"amara, beauty, eyeliner, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1705,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1064,DJ-COL-0065,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Amara Beauty Eyeliner? A: The MRP is ₹399.0, Distributor Price (DP) is ₹299.0, and the Business Volume (BV) is 105.0.",What is the price and business volume (BV) for Amara Beauty Eyeliner?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1064,"the, price, and, business, volume, for, amara, beauty, eyeliner, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1715,faq_pair,Dayjoy_All_FAQs_Combined,Page 18,DJP1065,DJ-HEA-0066,general_info,"public, distributor, internal",safe_general,high,,approved,Q: What is Asthprash (300 grams)? A: Asthprash is a herbal lung support formula made with Ayurvedic goodness designed to help you breathe better and stay protected from everyday pollution.,What is Asthprash (300 grams)?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1065,"asthprash, 300, grams, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1716,faq_pair,Dayjoy_All_FAQs_Combined,Rows for Respiratory Health & Sinusitis,DJP1065,DJ-HEA-0066,usage,"public, distributor, internal",safe_general,high,,approved,"Q: Who should use Asthprash? A: It is suitable for all age groups looking to protect their respiratory system from pollution or seeking relief from shortness of breath, asthma, or allergies. According to the recommendation chart, it may help with running nose, headache, fever, cough, and sinusitis.",Who should use Asthprash?,FAQ,usage,usage; faq_pair; safe_general; DJP1065,"usage, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1717,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1065,DJ-HEA-0066,safety,"public, distributor, internal",safe_general,low,,needs_review,Q: Who should avoid it or are there contraindications? A: Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Who should avoid it or are there contraindications?,FAQ,safety,safety; faq_pair; safe_general; DJP1065,"safety, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1718,faq_pair,Dayjoy_All_FAQs_Combined,Page 18,DJP1065,DJ-HEA-0066,benefits,"public, distributor, internal",safe_general,high,,approved,"Q: What are the key benefits of Asthprash? A: It helps clean lungs from poisonous tar and air pollution, controls asthma and allergy problems, strengthens lung tissue, improves respiratory performance, and boosts immunity.",What are the key benefits of Asthprash?,FAQ,benefits,benefits; faq_pair; safe_general; DJP1065,"benefits, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1719,faq_pair,Dayjoy_All_FAQs_Combined,Page 18,DJP1065,DJ-HEA-0066,ingredients,"public, distributor, internal",safe_general,high,,approved,"Q: What are the ingredients in Asthprash? A: The powerful herbal ingredients include Tulsi, Mulethi (Licorice), Kali Mirch (Black Pepper), Adusa (Vasa Patra), and Honey.",What are the ingredients in Asthprash?,FAQ,ingredients,ingredients; faq_pair; safe_general; DJP1065,"ingredients, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1720,faq_pair,Dayjoy_All_FAQs_Combined,Page 18,DJP1065,DJ-HEA-0066,dosage,"public, distributor, internal",safe_general,high,,approved,"Q: What is the recommended dosage for Asthprash? A: For adults: Take 1 tablespoon (15-20 g) before sleeping. For children: Take 1/2 tablespoon in the morning, or as directed by a physician.",What is the recommended dosage for Asthprash?,FAQ,dosage,dosage; faq_pair; safe_general; DJP1065,"the, recommended, dosage, for, asthprash, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1721,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1065,DJ-HEA-0066,safety,"public, distributor, internal",safe_general,low,,needs_review,Q: What are the warnings or side effects? A: Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,What are the warnings or side effects?,FAQ,safety,safety; faq_pair; safe_general; DJP1065,"safety, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1722,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1065,DJ-HEA-0066,storage,"public, distributor, internal",safe_general,low,,needs_review,Q: How should Asthprash be stored? A: Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,How should Asthprash be stored?,FAQ,storage,storage; faq_pair; safe_general; DJP1065,"storage, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1724,faq_pair,Dayjoy_All_FAQs_Combined,"Page 18, 22",DJP1065,DJ-HEA-0066,comparison,"public, distributor, internal",safe_general,medium,,approved,"Q: How does it compare to other respiratory products like N-Astheal? A: While both support respiratory health, Asthprash is a paste/jam containing honey and Tulsi for daily lung protection against tar, whereas N-Astheal is a tablet specifically for managing bronchial congestion.",How does it compare to other respiratory products like N-Astheal?,FAQ,comparison,comparison; faq_pair; safe_general; DJP1065,"comparison, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1725,faq_pair,Dayjoy_All_FAQs_Combined,Item 66,DJP1065,DJ-HEA-0066,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price, DP, and BV for distributors? A: The MRP is ₹2999, DP is ₹1499, and BV is 720.","What is the price, DP, and BV for distributors?",FAQ,pricing,pricing; faq_pair; safe_general; DJP1065,"the, price, and, for, distributors, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1726,faq_pair,Dayjoy_All_FAQs_Combined,Page 18,DJP1065,DJ-HEA-0066,target_audience,"public, distributor, internal",safe_general,high,,approved,"Q: Is it suitable for a specific age group? A: Yes, it is explicitly mentioned as suitable for all age groups. It has specific dosages for children and adults.",Is it suitable for a specific age group?,FAQ,target_audience,target_audience; faq_pair; safe_general; DJP1065,"suitable, for, specific, age, group, target, audience, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1727,faq_pair,Dayjoy_All_FAQs_Combined,Page 18,DJP1065,DJ-HEA-0066,safety,"public, distributor, internal",regulated_product,medium,,approved,"Q: Does Asthprash cure asthma or pneumonia? A: This product does not replace medical treatment. Consult a qualified physician before use, especially if you are on medication or have a diagnosed condition. It only supports lung tissue and is 'useful in treating' as an Ayurvedic supplement.",Does Asthprash cure asthma or pneumonia?,FAQ,safety,safety; faq_pair; regulated_product; DJP1065,"safety, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1729,faq_pair,Dayjoy_All_FAQs_Combined,Page 23,DJP1066,DJ-HEA-0067,benefits,"public, distributor, internal",safe_general,high,,approved,"Q: What are the key benefits? A: It helps regulate menstrual cycles, eases cramps and abdominal pain, supports reproductive system detoxification, purifies blood, boosts immunity, and reduces stress and anxiety.",What are the key benefits?,FAQ,benefits,benefits; faq_pair; safe_general; DJP1066,"benefits, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1730,faq_pair,Dayjoy_All_FAQs_Combined,Page 23,DJP1066,DJ-HEA-0067,ingredients,"public, distributor, internal",safe_general,high,,approved,"Q: What are the ingredients? A: Powerful herbal ingredients include Ashok, Satavari, Lodhra, Guduchi, Punarnava, and Ashvagandha.",What are the ingredients?,FAQ,ingredients,ingredients; faq_pair; safe_general; DJP1066,"ingredients, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1731,faq_pair,Dayjoy_All_FAQs_Combined,Page 23,DJP1066,DJ-HEA-0067,dosage,"public, distributor, internal",safe_general,high,,approved,"Q: What is the recommended dosage? A: Take 1-2 tablets twice daily after a meal, or as directed by the physician.",What is the recommended dosage?,FAQ,dosage,dosage; faq_pair; safe_general; DJP1066,"the, recommended, dosage, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1735,faq_pair,Dayjoy_All_FAQs_Combined,Page 23,DJP1066,DJ-HEA-0067,comparison,"public, distributor, internal",safe_general,medium,,approved,Q: How does it compare to Adicardial Syrup? A: Adicardial Tablets offer the same foundational female reproductive support in a convenient tablet form. See Adicardial Syrup for the liquid alternative.,How does it compare to Adicardial Syrup?,FAQ,comparison,comparison; faq_pair; safe_general; DJP1066,"comparison, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1736,faq_pair,Dayjoy_All_FAQs_Combined,Item 67,DJP1066,DJ-HEA-0067,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price, DP, and BV for distributors? A: The MRP is ₹2099, DP is ₹1325, and BV is 620.","What is the price, DP, and BV for distributors?",FAQ,pricing,pricing; faq_pair; safe_general; DJP1066,"the, price, and, for, distributors, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1737,faq_pair,Dayjoy_All_FAQs_Combined,Page 23,DJP1066,DJ-HEA-0067,target_audience,"public, distributor, internal",safe_general,high,,approved,"Q: Is it suitable for a specific gender? A: Yes, Adicardial is specifically formulated for female health.",Is it suitable for a specific gender?,FAQ,target_audience,target_audience; faq_pair; safe_general; DJP1066,"suitable, for, specific, gender, target, audience, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1738,faq_pair,Dayjoy_All_FAQs_Combined,Page 23,DJP1066,DJ-HEA-0067,general_info,"public, distributor, internal",safe_general,high,,approved,Q: What is Adicardial (120 Tab)? A: Adicardial Tablets are an Ayurvedic supplement specially designed to support female reproductive health and enhance overall well-being.,What is Adicardial (120 Tab)?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1066,"adicardial, 120, tab, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1739,faq_pair,Dayjoy_All_FAQs_Combined,Rows for Female Health,DJP1066,DJ-HEA-0067,usage,"public, distributor, internal",safe_general,high,,approved,"Q: Who should use it? A: Women seeking support for reproductive health, looking to regulate menstrual cycles, ease cramps, or manage hormonal imbalances, stress, or anxiety.",Who should use it?,FAQ,usage,usage; faq_pair; safe_general; DJP1066,"usage, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1740,faq_pair,Dayjoy_All_FAQs_Combined,Page 23,DJP1067,DJ-HEA-0068,dosage,"public, distributor, internal",safe_general,high,,approved,"Q: What is the recommended dosage? A: Take 2-3 teaspoons (10-15 ml) twice daily, or as prescribed by your physician.",What is the recommended dosage?,FAQ,dosage,dosage; faq_pair; safe_general; DJP1067,"the, recommended, dosage, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1744,faq_pair,Dayjoy_All_FAQs_Combined,Page 23,DJP1067,DJ-HEA-0068,comparison,"public, distributor, internal",safe_general,medium,,approved,Q: How does it compare to Adicardial Tablets? A: See Adicardial (120 Tab) for detailed usage; this listing covers the liquid 500ml syrup format.,How does it compare to Adicardial Tablets?,FAQ,comparison,comparison; faq_pair; safe_general; DJP1067,"comparison, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1745,faq_pair,Dayjoy_All_FAQs_Combined,Item 68,DJP1067,DJ-HEA-0068,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price, DP, and BV for distributors? A: The MRP is ₹1399, DP is ₹865, and BV is 400.","What is the price, DP, and BV for distributors?",FAQ,pricing,pricing; faq_pair; safe_general; DJP1067,"the, price, and, for, distributors, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1746,faq_pair,Dayjoy_All_FAQs_Combined,Page 23,DJP1067,DJ-HEA-0068,target_audience,"public, distributor, internal",safe_general,high,,approved,"Q: Is it suitable for a specific gender? A: Yes, Adicardial Syrup is tailored specifically for women's reproductive health.",Is it suitable for a specific gender?,FAQ,target_audience,target_audience; faq_pair; safe_general; DJP1067,"suitable, for, specific, gender, target, audience, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1747,faq_pair,Dayjoy_All_FAQs_Combined,Page 23,DJP1067,DJ-HEA-0068,general_info,"public, distributor, internal",safe_general,high,,approved,Q: What is Adicardial Syrup (500ml)? A: Adicardial Syrup is a herbal liquid formulation designed to support female reproductive health and manage menstrual irregularities.,What is Adicardial Syrup (500ml)?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1067,"adicardial, syrup, 500ml, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1748,faq_pair,Dayjoy_All_FAQs_Combined,Rows for Female Health (Hormonal Imbalance & Weakness),DJP1067,DJ-HEA-0068,usage,"public, distributor, internal",safe_general,high,,approved,"Q: Who should use it? A: Women experiencing menstrual irregularities, cramps, fatigue, dizziness, or those looking to improve reproductive well-being.",Who should use it?,FAQ,usage,usage; faq_pair; safe_general; DJP1067,"usage, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1750,faq_pair,Dayjoy_All_FAQs_Combined,Page 23,DJP1067,DJ-HEA-0068,benefits,"public, distributor, internal",safe_general,high,,approved,"Q: What are the key benefits? A: It promotes physical vitality, regulates menstrual cycles, eases abdominal pain/spasms, and reduces stress and anxiety.",What are the key benefits?,FAQ,benefits,benefits; faq_pair; safe_general; DJP1067,"benefits, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1751,faq_pair,Dayjoy_All_FAQs_Combined,Page 23,DJP1067,DJ-HEA-0068,ingredients,"public, distributor, internal",safe_general,high,,approved,"Q: What are the ingredients? A: It shares the same core herbal ingredients: Ashok, Satavari, Lodhra, Guduchi, Punarnava, and Ashvagandha.",What are the ingredients?,FAQ,ingredients,ingredients; faq_pair; safe_general; DJP1067,"ingredients, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1753,faq_pair,Dayjoy_All_FAQs_Combined,Page 20,DJP1068,DJ-HEA-0069,comparison,"public, distributor, internal",safe_general,medium,,approved,Q: How does it compare to Adila Forte 60 Tab? A: See Adila Forte for detailed usage; this listing covers the 30-tablet pack size only.,How does it compare to Adila Forte 60 Tab?,FAQ,comparison,comparison; faq_pair; safe_general; DJP1068,"comparison, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1754,faq_pair,Dayjoy_All_FAQs_Combined,Item 69,DJP1068,DJ-HEA-0069,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price, DP, and BV for distributors? A: The MRP is ₹1499, DP is ₹1030, and BV is 480.","What is the price, DP, and BV for distributors?",FAQ,pricing,pricing; faq_pair; safe_general; DJP1068,"the, price, and, for, distributors, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1755,faq_pair,Dayjoy_All_FAQs_Combined,Page 20,DJP1068,DJ-HEA-0069,target_audience,"public, distributor, internal",safe_general,high,,approved,"Q: Is it suitable for a specific gender? A: Yes, it is explicitly designed for men's wellness.",Is it suitable for a specific gender?,FAQ,target_audience,target_audience; faq_pair; safe_general; DJP1068,"suitable, for, specific, gender, target, audience, faq, pair",,combined-v1,2026-08-09,2026-08-09
