chunk_id,document_id,source_page,product_code,sku,category,role_scope,risk_level,confidence,effective_from,approval_status,chunk_type
pricing_row::DJP1162::DJ-PRO-0163,India-BV-Price-May-2026,,DJP1162,DJ-PRO-0163,,"public, distributor, internal",safe_general,high,2026-05-05,approved,pricing_row
product_core::DJP1163::DJ-PRO-0164,dayjoy-canonical-product-master-final,,DJP1163,DJ-PRO-0164,,"public, distributor, internal",low,high,2026-05-05,approved,product_core
pricing_row::DJP1163::DJ-PRO-0164,India-BV-Price-May-2026,,DJP1163,DJ-PRO-0164,,"public, distributor, internal",safe_general,high,2026-05-05,approved,pricing_row
product_core::DJP1164::DJ-COM-0165,dayjoy-canonical-product-master-final,,DJP1164,DJ-COM-0165,,"public, distributor, internal",low,high,2026-05-05,approved,product_core
pricing_row::DJP1164::DJ-COM-0165,India-BV-Price-May-2026,,DJP1164,DJ-COM-0165,,"public, distributor, internal",safe_general,high,2026-05-05,approved,pricing_row
product_core::DJP1165::DJ-COM-0166,dayjoy-canonical-product-master-final,,DJP1165,DJ-COM-0166,,"public, distributor, internal",low,high,2026-05-05,approved,product_core
pricing_row::DJP1165::DJ-COM-0166,India-BV-Price-May-2026,,DJP1165,DJ-COM-0166,,"public, distributor, internal",safe_general,high,2026-05-05,approved,pricing_row
product_core::DJP1166::DJ-COM-0167,dayjoy-canonical-product-master-final,,DJP1166,DJ-COM-0167,,"public, distributor, internal",low,high,2026-05-05,approved,product_core
pricing_row::DJP1166::DJ-COM-0167,India-BV-Price-May-2026,,DJP1166,DJ-COM-0167,,"public, distributor, internal",safe_general,high,2026-05-05,approved,pricing_row
product_core::DJP1167::DJ-COM-0168,dayjoy-canonical-product-master-final,,DJP1167,DJ-COM-0168,,"public, distributor, internal",low,high,2026-05-05,approved,product_core
pricing_row::DJP1167::DJ-COM-0168,India-BV-Price-May-2026,,DJP1167,DJ-COM-0168,,"public, distributor, internal",safe_general,high,2026-05-05,approved,pricing_row
product_core::DJP1168::DJ-COM-0169,dayjoy-canonical-product-master-final,,DJP1168,DJ-COM-0169,,"public, distributor, internal",low,high,2026-05-05,approved,product_core
pricing_row::DJP1168::DJ-COM-0169,India-BV-Price-May-2026,,DJP1168,DJ-COM-0169,,"public, distributor, internal",safe_general,high,2026-05-05,approved,pricing_row
product_core::DJP1169::DJ-COM-0170,dayjoy-canonical-product-master-final,,DJP1169,DJ-COM-0170,,"public, distributor, internal",low,high,2026-05-05,approved,product_core
pricing_row::DJP1169::DJ-COM-0170,India-BV-Price-May-2026,,DJP1169,DJ-COM-0170,,"public, distributor, internal",safe_general,high,2026-05-05,approved,pricing_row
faq_pair::1000,Dayjoy_All_FAQs_Combined,,DJP1000,DJ-FOO-0001,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1001,Dayjoy_All_FAQs_Combined,,DJP1000,DJ-FOO-0001,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1002,Dayjoy_All_FAQs_Combined,,DJP1000,DJ-FOO-0001,usage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1003,Dayjoy_All_FAQs_Combined,,DJP1000,DJ-FOO-0001,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1004,Dayjoy_All_FAQs_Combined,,DJP1000,DJ-FOO-0001,storage,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1005,Dayjoy_All_FAQs_Combined,,DJP1000,DJ-FOO-0001,shelf_life,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1006,Dayjoy_All_FAQs_Combined,,DJP1000,DJ-FOO-0001,ingredients,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1007,Dayjoy_All_FAQs_Combined,,DJP1000,DJ-FOO-0001,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1008,Dayjoy_All_FAQs_Combined,,DJP1000,DJ-FOO-0001,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1009,Dayjoy_All_FAQs_Combined,,DJP1000,DJ-FOO-0001,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1010,Dayjoy_All_FAQs_Combined,,DJP1000,DJ-FOO-0001,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1011,Dayjoy_All_FAQs_Combined,,DJP1001,DJ-FOO-0002,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1012,Dayjoy_All_FAQs_Combined,,DJP1001,DJ-FOO-0002,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1020,Dayjoy_All_FAQs_Combined,,DJP1001,DJ-FOO-0002,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1022,Dayjoy_All_FAQs_Combined,,DJP1002,DJ-FOO-0003,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1023,Dayjoy_All_FAQs_Combined,,DJP1002,DJ-FOO-0003,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1033,Dayjoy_All_FAQs_Combined,,DJP1003,DJ-FOO-0004,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1034,Dayjoy_All_FAQs_Combined,,DJP1003,DJ-FOO-0004,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1042,Dayjoy_All_FAQs_Combined,,DJP1003,DJ-FOO-0004,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1044,Dayjoy_All_FAQs_Combined,,DJP1004,DJ-FOO-0005,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1045,Dayjoy_All_FAQs_Combined,,DJP1004,DJ-FOO-0005,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1053,Dayjoy_All_FAQs_Combined,,DJP1004,DJ-FOO-0005,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1055,Dayjoy_All_FAQs_Combined,,DJP1005,DJ-FOO-0006,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1056,Dayjoy_All_FAQs_Combined,,DJP1005,DJ-FOO-0006,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1064,Dayjoy_All_FAQs_Combined,,DJP1005,DJ-FOO-0006,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1066,Dayjoy_All_FAQs_Combined,,DJP1006,DJ-FOO-0007,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1067,Dayjoy_All_FAQs_Combined,,DJP1006,DJ-FOO-0007,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1077,Dayjoy_All_FAQs_Combined,,DJP1007,DJ-FOO-0008,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1078,Dayjoy_All_FAQs_Combined,,DJP1007,DJ-FOO-0008,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1088,Dayjoy_All_FAQs_Combined,,DJP1008,DJ-FOO-0009,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1089,Dayjoy_All_FAQs_Combined,,DJP1008,DJ-FOO-0009,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1099,Dayjoy_All_FAQs_Combined,,DJP1009,DJ-FOO-0010,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1100,Dayjoy_All_FAQs_Combined,,DJP1009,DJ-FOO-0010,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1110,Dayjoy_All_FAQs_Combined,,DJP1010,DJ-FOO-0011,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1111,Dayjoy_All_FAQs_Combined,,DJP1010,DJ-FOO-0011,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1121,Dayjoy_All_FAQs_Combined,,DJP1011,DJ-FOO-0012,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1122,Dayjoy_All_FAQs_Combined,,DJP1011,DJ-FOO-0012,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1132,Dayjoy_All_FAQs_Combined,,DJP1012,DJ-FOO-0013,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1133,Dayjoy_All_FAQs_Combined,,DJP1012,DJ-FOO-0013,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1143,Dayjoy_All_FAQs_Combined,,DJP1013,DJ-FOO-0014,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1144,Dayjoy_All_FAQs_Combined,,DJP1013,DJ-FOO-0014,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1154,Dayjoy_All_FAQs_Combined,,DJP1014,DJ-FOO-0015,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1155,Dayjoy_All_FAQs_Combined,,DJP1014,DJ-FOO-0015,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1165,Dayjoy_All_FAQs_Combined,,DJP1015,DJ-FOO-0016,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1166,Dayjoy_All_FAQs_Combined,,DJP1015,DJ-FOO-0016,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1174,Dayjoy_All_FAQs_Combined,,DJP1015,DJ-FOO-0016,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1176,Dayjoy_All_FAQs_Combined,,DJP1016,DJ-FOO-0017,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1177,Dayjoy_All_FAQs_Combined,,DJP1016,DJ-FOO-0017,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1187,Dayjoy_All_FAQs_Combined,,DJP1017,DJ-FOO-0018,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1188,Dayjoy_All_FAQs_Combined,,DJP1017,DJ-FOO-0018,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1198,Dayjoy_All_FAQs_Combined,,DJP1018,DJ-FOO-0019,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1199,Dayjoy_All_FAQs_Combined,,DJP1018,DJ-FOO-0019,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1209,Dayjoy_All_FAQs_Combined,,DJP1019,DJ-FOO-0020,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1210,Dayjoy_All_FAQs_Combined,,DJP1019,DJ-FOO-0020,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1220,Dayjoy_All_FAQs_Combined,,DJP1020,DJ-FOO-0021,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1221,Dayjoy_All_FAQs_Combined,,DJP1020,DJ-FOO-0021,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1231,Dayjoy_All_FAQs_Combined,,DJP1021,DJ-FOO-0022,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1232,Dayjoy_All_FAQs_Combined,,DJP1021,DJ-FOO-0022,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1239,Dayjoy_All_FAQs_Combined,,DJP1021,DJ-FOO-0022,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1240,Dayjoy_All_FAQs_Combined,,DJP1021,DJ-FOO-0022,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1242,Dayjoy_All_FAQs_Combined,,DJP1022,DJ-FOO-0023,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1243,Dayjoy_All_FAQs_Combined,,DJP1022,DJ-FOO-0023,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1251,Dayjoy_All_FAQs_Combined,,DJP1022,DJ-FOO-0023,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1253,Dayjoy_All_FAQs_Combined,,DJP1023,DJ-FOO-0024,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1254,Dayjoy_All_FAQs_Combined,,DJP1023,DJ-FOO-0024,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1262,Dayjoy_All_FAQs_Combined,,DJP1023,DJ-FOO-0024,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1264,Dayjoy_All_FAQs_Combined,,DJP1024,DJ-FOO-0025,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1265,Dayjoy_All_FAQs_Combined,,DJP1024,DJ-FOO-0025,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1275,Dayjoy_All_FAQs_Combined,,DJP1025,DJ-FOO-0026,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1276,Dayjoy_All_FAQs_Combined,,DJP1025,DJ-FOO-0026,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1286,Dayjoy_All_FAQs_Combined,,DJP1026,DJ-PER-0027,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1287,Dayjoy_All_FAQs_Combined,,DJP1026,DJ-PER-0027,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1288,Dayjoy_All_FAQs_Combined,,DJP1026,DJ-PER-0027,usage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1289,Dayjoy_All_FAQs_Combined,,DJP1026,DJ-PER-0027,safety,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1294,Dayjoy_All_FAQs_Combined,,DJP1026,DJ-PER-0027,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1295,Dayjoy_All_FAQs_Combined,,DJP1026,DJ-PER-0027,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1297,Dayjoy_All_FAQs_Combined,,DJP1027,DJ-PER-0028,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1298,Dayjoy_All_FAQs_Combined,,DJP1027,DJ-PER-0028,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1306,Dayjoy_All_FAQs_Combined,,DJP1027,DJ-PER-0028,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1308,Dayjoy_All_FAQs_Combined,,DJP1028,DJ-PER-0029,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1309,Dayjoy_All_FAQs_Combined,,DJP1028,DJ-PER-0029,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1319,Dayjoy_All_FAQs_Combined,,DJP1029,DJ-PER-0030,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1320,Dayjoy_All_FAQs_Combined,,DJP1029,DJ-PER-0030,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1328,Dayjoy_All_FAQs_Combined,,DJP1029,DJ-PER-0030,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1330,Dayjoy_All_FAQs_Combined,,DJP1030,DJ-PER-0031,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1331,Dayjoy_All_FAQs_Combined,,DJP1030,DJ-PER-0031,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1339,Dayjoy_All_FAQs_Combined,,DJP1030,DJ-PER-0031,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1341,Dayjoy_All_FAQs_Combined,,DJP1031,DJ-PER-0032,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1342,Dayjoy_All_FAQs_Combined,,DJP1031,DJ-PER-0032,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1352,Dayjoy_All_FAQs_Combined,,DJP1032,DJ-PER-0033,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1353,Dayjoy_All_FAQs_Combined,,DJP1032,DJ-PER-0033,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1361,Dayjoy_All_FAQs_Combined,,DJP1032,DJ-PER-0033,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1363,Dayjoy_All_FAQs_Combined,,DJP1033,DJ-PER-0034,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1364,Dayjoy_All_FAQs_Combined,,DJP1033,DJ-PER-0034,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1374,Dayjoy_All_FAQs_Combined,,DJP1034,DJ-PER-0035,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1375,Dayjoy_All_FAQs_Combined,,DJP1034,DJ-PER-0035,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1383,Dayjoy_All_FAQs_Combined,,DJP1034,DJ-PER-0035,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1385,Dayjoy_All_FAQs_Combined,,DJP1035,DJ-PER-0036,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1386,Dayjoy_All_FAQs_Combined,,DJP1035,DJ-PER-0036,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1396,Dayjoy_All_FAQs_Combined,,DJP1036,DJ-PER-0037,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1397,Dayjoy_All_FAQs_Combined,,DJP1036,DJ-PER-0037,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1405,Dayjoy_All_FAQs_Combined,,DJP1036,DJ-PER-0037,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1407,Dayjoy_All_FAQs_Combined,,DJP1037,DJ-PER-0038,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1408,Dayjoy_All_FAQs_Combined,,DJP1037,DJ-PER-0038,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1418,Dayjoy_All_FAQs_Combined,,DJP1038,DJ-PER-0039,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1419,Dayjoy_All_FAQs_Combined,,DJP1038,DJ-PER-0039,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1429,Dayjoy_All_FAQs_Combined,,DJP1039,DJ-PER-0040,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1430,Dayjoy_All_FAQs_Combined,,DJP1039,DJ-PER-0040,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1440,Dayjoy_All_FAQs_Combined,,DJP1040,DJ-PER-0041,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1441,Dayjoy_All_FAQs_Combined,,DJP1040,DJ-PER-0041,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1449,Dayjoy_All_FAQs_Combined,,DJP1040,DJ-PER-0041,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1451,Dayjoy_All_FAQs_Combined,,DJP1041,DJ-PER-0042,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1452,Dayjoy_All_FAQs_Combined,,DJP1041,DJ-PER-0042,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1462,Dayjoy_All_FAQs_Combined,,DJP1042,DJ-PER-0043,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1463,Dayjoy_All_FAQs_Combined,,DJP1042,DJ-PER-0043,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1473,Dayjoy_All_FAQs_Combined,,DJP1043,DJ-PER-0044,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1474,Dayjoy_All_FAQs_Combined,,DJP1043,DJ-PER-0044,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1482,Dayjoy_All_FAQs_Combined,,DJP1043,DJ-PER-0044,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1484,Dayjoy_All_FAQs_Combined,,DJP1044,DJ-PER-0045,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1485,Dayjoy_All_FAQs_Combined,,DJP1044,DJ-PER-0045,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1495,Dayjoy_All_FAQs_Combined,,DJP1045,DJ-PER-0046,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1496,Dayjoy_All_FAQs_Combined,,DJP1045,DJ-PER-0046,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1504,Dayjoy_All_FAQs_Combined,,DJP1045,DJ-PER-0046,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1506,Dayjoy_All_FAQs_Combined,,DJP1046,DJ-PER-0047,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1507,Dayjoy_All_FAQs_Combined,,DJP1046,DJ-PER-0047,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1515,Dayjoy_All_FAQs_Combined,,DJP1046,DJ-PER-0047,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1517,Dayjoy_All_FAQs_Combined,,DJP1047,DJ-PER-0048,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1518,Dayjoy_All_FAQs_Combined,,DJP1047,DJ-PER-0048,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1528,Dayjoy_All_FAQs_Combined,,DJP1048,DJ-PER-0049,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1529,Dayjoy_All_FAQs_Combined,,DJP1048,DJ-PER-0049,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1539,Dayjoy_All_FAQs_Combined,,DJP1049,DJ-PER-0050,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1540,Dayjoy_All_FAQs_Combined,,DJP1049,DJ-PER-0050,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1550,Dayjoy_All_FAQs_Combined,,DJP1050,DJ-PER-0051,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1551,Dayjoy_All_FAQs_Combined,,DJP1050,DJ-PER-0051,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1561,Dayjoy_All_FAQs_Combined,,DJP1051,DJ-PER-0052,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1562,Dayjoy_All_FAQs_Combined,,DJP1051,DJ-PER-0052,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1570,Dayjoy_All_FAQs_Combined,,DJP1051,DJ-PER-0052,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1572,Dayjoy_All_FAQs_Combined,,DJP1052,DJ-PER-0053,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1573,Dayjoy_All_FAQs_Combined,,DJP1052,DJ-PER-0053,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1583,Dayjoy_All_FAQs_Combined,,DJP1053,DJ-PER-0054,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1584,Dayjoy_All_FAQs_Combined,,DJP1053,DJ-PER-0054,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1592,Dayjoy_All_FAQs_Combined,,DJP1053,DJ-PER-0054,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1594,Dayjoy_All_FAQs_Combined,,DJP1054,DJ-PER-0055,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1595,Dayjoy_All_FAQs_Combined,,DJP1054,DJ-PER-0055,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1605,Dayjoy_All_FAQs_Combined,,DJP1055,DJ-PER-0056,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1606,Dayjoy_All_FAQs_Combined,,DJP1055,DJ-PER-0056,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1616,Dayjoy_All_FAQs_Combined,,DJP1056,DJ-PER-0057,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1617,Dayjoy_All_FAQs_Combined,,DJP1056,DJ-PER-0057,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1627,Dayjoy_All_FAQs_Combined,,DJP1057,DJ-SKI-0058,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1628,Dayjoy_All_FAQs_Combined,,DJP1057,DJ-SKI-0058,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1635,Dayjoy_All_FAQs_Combined,,DJP1057,DJ-SKI-0058,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1636,Dayjoy_All_FAQs_Combined,,DJP1057,DJ-SKI-0058,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1638,Dayjoy_All_FAQs_Combined,,DJP1058,DJ-SKI-0059,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1639,Dayjoy_All_FAQs_Combined,,DJP1058,DJ-SKI-0059,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1649,Dayjoy_All_FAQs_Combined,,DJP1059,DJ-SKI-0060,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1650,Dayjoy_All_FAQs_Combined,,DJP1059,DJ-SKI-0060,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1658,Dayjoy_All_FAQs_Combined,,DJP1059,DJ-SKI-0060,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1660,Dayjoy_All_FAQs_Combined,,DJP1060,DJ-SKI-0061,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1661,Dayjoy_All_FAQs_Combined,,DJP1060,DJ-SKI-0061,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1671,Dayjoy_All_FAQs_Combined,,DJP1061,DJ-SKI-0062,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1672,Dayjoy_All_FAQs_Combined,,DJP1061,DJ-SKI-0062,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1682,Dayjoy_All_FAQs_Combined,,DJP1062,DJ-SKI-0063,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1683,Dayjoy_All_FAQs_Combined,,DJP1062,DJ-SKI-0063,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1693,Dayjoy_All_FAQs_Combined,,DJP1063,DJ-COL-0064,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1694,Dayjoy_All_FAQs_Combined,,DJP1063,DJ-COL-0064,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1701,Dayjoy_All_FAQs_Combined,,DJP1063,DJ-COL-0064,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
