test_id,question,expected_intent,expected_source,expected_answer,required_tool,must_cite,must_abstain,category,difficulty,notes
SU0014,What is Dayjoy Cap?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"Dayjoy Cap is a product under the PROMOTION TOOLS category, offered by the brand Dayjoy.",faq_db_lookup,true,false,support,easy,faq_id=2642; sku=DJ-PRO-0149
SU0015,Who manufactures this product?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_db_lookup,true,false,support,easy,faq_id=1904; sku=DJ-HEA-0081
SU0016,Who manufactures this product?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_db_lookup,true,false,support,easy,faq_id=2652; sku=DJ-PRO-0149
SU0017,What is English One-Page Compensation Plan (Set of 25 Leaflets)?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"English One-Page Compensation Plan (Set of 25 Leaflets) is a product under the PROMOTION TOOLS category, offered by the brand Dayjoy.",faq_db_lookup,true,false,support,easy,faq_id=2763; sku=DJ-PRO-0160
SU0018,Who manufactures this product?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_db_lookup,true,false,support,easy,faq_id=1098; sku=DJ-FOO-0009
SU0019,Who manufactures this product?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_db_lookup,true,false,support,easy,faq_id=2080; sku=DJ-HEA-0097
SU0020,Is this product organic?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"Aayushmaan and YumDum products emphasize pure, authentic ingredients. Please check the specific packaging for organic certification.",faq_db_lookup,true,false,support,easy,faq_id=1091; sku=DJ-FOO-0009
SU0021,What is Amara Beauty Kajal?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"Amara Beauty Kajal is a product under the COLOR COSMETICS category, offered by the brand Amara Beauty.",faq_db_lookup,true,false,support,easy,faq_id=1693; sku=DJ-COL-0064
SU0022,Who manufactures this product?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_db_lookup,true,false,support,easy,faq_id=2784; sku=DJ-PRO-0161
SU0023,What is Adila Forte (30 Tab)?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"Adila Forte is a specially crafted Ayurvedic formulation for men's wellness, supporting energy, vitality, and overall male performance naturally.",faq_db_lookup,true,false,support,easy,faq_id=1757; sku=DJ-HEA-0069
SU0024,What is Mirchi Powder (500g)?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"Mirchi Powder (500g) is a product under the FOOD PRODUCTS category, offered by the brand Aayushmaan / YumDum / Total Joy.",faq_db_lookup,true,false,support,easy,faq_id=1198; sku=DJ-FOO-0019
SU0025,Is this product organic?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"Aayushmaan and YumDum products emphasize pure, authentic ingredients. Please check the specific packaging for organic certification.",faq_db_lookup,true,false,support,easy,faq_id=1245; sku=DJ-FOO-0023
SU0026,What is Total Joy Rice Bran Oil (2 Litre)?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"Total Joy Rice Bran Oil (2 Litre) is a product under the FOOD PRODUCTS category, offered by the brand Total Joy.",faq_db_lookup,true,false,support,easy,faq_id=1242; sku=DJ-FOO-0023
SU0027,Who manufactures this product?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_db_lookup,true,false,support,easy,faq_id=1926; sku=DJ-HEA-0083
SU0028,Is this product organic?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"Aayushmaan and YumDum products emphasize pure, authentic ingredients. Please check the specific packaging for organic certification.",faq_db_lookup,true,false,support,easy,faq_id=1069; sku=DJ-FOO-0007
SU0029,Who manufactures this product?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_db_lookup,true,false,support,easy,faq_id=2146; sku=DJ-HEA-0103
SU0030,Who manufactures this product?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_db_lookup,true,false,support,easy,faq_id=2157; sku=DJ-HEA-0104
SU0031,What is Adicardial (120 Tab)?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,Adicardial Tablets are an Ayurvedic supplement specially designed to support female reproductive health and enhance overall well-being.,faq_db_lookup,true,false,support,easy,faq_id=1738; sku=DJ-HEA-0067
SU0032,What is All in 1 Surface Cleaner (500ml)?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"All in 1 Surface Cleaner (500ml) is a product under the HOME CARE category, offered by the brand HomeShine.",faq_db_lookup,true,false,support,easy,faq_id=2312; sku=DJ-HOM-0119
SU0033,Who manufactures this product?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_db_lookup,true,false,support,easy,faq_id=2036; sku=DJ-HEA-0093
SU0034,Is this product organic?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"Aayushmaan and YumDum products emphasize pure, authentic ingredients. Please check the specific packaging for organic certification.",faq_db_lookup,true,false,support,easy,faq_id=1036; sku=DJ-FOO-0004
SU0035,Who manufactures this product?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_db_lookup,true,false,support,easy,faq_id=2399; sku=DJ-AGR-0126
SU0036,What is Adiliv (60 Tab)?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"Adiliv Tablets are designed to support liver health by promoting detoxification, improving digestion, and protecting liver cells naturally.",faq_db_lookup,true,false,support,easy,faq_id=1811; sku=DJ-HEA-0073
SU0037,Who manufactures this product?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_db_lookup,true,false,support,easy,faq_id=1538; sku=DJ-PER-0049
SU0038,What is Jaljeera (100g)?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"Jaljeera (100g) is a product under the FOOD PRODUCTS category, offered by the brand Aayushmaan / YumDum / Total Joy.",faq_db_lookup,true,false,support,easy,faq_id=1143; sku=DJ-FOO-0014
SU0039,Who manufactures this product?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_db_lookup,true,false,support,easy,faq_id=2069; sku=DJ-HEA-0096
SU0040,What is Arogya Churn (100g)?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,Arogya Churn is a powerful Ayurvedic formulation that provides natural relief from constipation and digestive issues.,faq_db_lookup,true,false,support,easy,faq_id=1873; sku=DJ-HEA-0079
SU0041,Who manufactures this product?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_db_lookup,true,false,support,easy,faq_id=1384; sku=DJ-PER-0035
SU0042,Who manufactures this product?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_db_lookup,true,false,support,easy,faq_id=1131; sku=DJ-FOO-0012
SU0043,Who manufactures this product?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_db_lookup,true,false,support,easy,faq_id=1142; sku=DJ-FOO-0013
SU0044,What is New Dayjoy Product Brochure (English)?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"New Dayjoy Product Brochure (English) is a product under the PROMOTION TOOLS category, offered by the brand Dayjoy.",faq_db_lookup,true,false,support,easy,faq_id=2719; sku=DJ-PRO-0156
SU0045,What is Toilet Bowl Cleaner (500ml)?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"Toilet Bowl Cleaner (500ml) is a product under the HOME CARE category, offered by the brand HomeShine.",faq_db_lookup,true,false,support,easy,faq_id=2290; sku=DJ-HOM-0117
SU0046,Who manufactures this product?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_db_lookup,true,false,support,easy,faq_id=1307; sku=DJ-PER-0028
SU0047,Who manufactures this product?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_db_lookup,true,false,support,easy,faq_id=1915; sku=DJ-HEA-0082
SU0048,Who manufactures this product?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_db_lookup,true,false,support,easy,faq_id=2718; sku=DJ-PRO-0155
SU0049,What is Milk & Keratin Extracts Shampoo (100ml)?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"Milk & Keratin Extracts Shampoo (100ml) is a product under the PERSONAL CARE category, offered by the brand Wild Muse.",faq_db_lookup,true,false,support,easy,faq_id=1407; sku=DJ-PER-0038
SU0050,Who manufactures this product?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_db_lookup,true,false,support,easy,faq_id=2762; sku=DJ-PRO-0159
SU0051,What is Adila Forte (60 Tab)?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"Adila Forte is a specially crafted Ayurvedic formulation for men's wellness, supporting energy, vitality, and overall male performance naturally.",faq_db_lookup,true,false,support,easy,faq_id=1768; sku=DJ-HEA-0070
SU0052,What is Liquid Detergent (1Ltr.)?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"Liquid Detergent (1Ltr.) is a product under the HOME CARE category, offered by the brand HomeShine.",faq_db_lookup,true,false,support,easy,faq_id=2301; sku=DJ-HOM-0118
SU0053,Who manufactures this product?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_db_lookup,true,false,support,easy,faq_id=1604; sku=DJ-PER-0055
SU0054,Who manufactures this product?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_db_lookup,true,false,support,easy,faq_id=1175; sku=DJ-FOO-0016
SU0055,What is PREMIUM PACKAGE?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"PREMIUM PACKAGE is a product under the COMBO PACKAGES category, offered by the brand Dayjoy.",faq_db_lookup,true,false,support,easy,faq_id=2829; sku=DJ-COM-0166
SU0056,What is Ecofriendly Toothbrush (Pack of 2)?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"Ecofriendly Toothbrush (Pack of 2) is a product under the PERSONAL CARE category, offered by the brand Wild Muse.",faq_db_lookup,true,false,support,easy,faq_id=1352; sku=DJ-PER-0033
SU0057,Who manufactures this product?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_db_lookup,true,false,support,easy,faq_id=2267; sku=DJ-HEA-0114
SU0058,What is Quick 6 Pain Relief Gel (30g)?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"Quick 6 Pain Relief Gel (30g) is a product under the HEALTH CARE category, offered by the brand Curind.",faq_db_lookup,true,false,support,easy,faq_id=2125; sku=DJ-HEA-0102
SU0059,Who manufactures this product?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_db_lookup,true,false,support,easy,faq_id=1670; sku=DJ-SKI-0061
SU0060,Who manufactures this product?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_db_lookup,true,false,support,easy,faq_id=2520; sku=DJ-GER-0137
SU0061,What is Nonima (500ml)?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"Nonima (500ml) is a product under the HEALTH CARE category, offered by the brand Curind.",faq_db_lookup,true,false,support,easy,faq_id=2059; sku=DJ-HEA-0096
SU0062,What is Seabuckthron Facial Fluid (10ml)?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"Seabuckthron Facial Fluid (10ml) is a product under the PERSONAL CARE category, offered by the brand Wild Muse.",faq_db_lookup,true,false,support,easy,faq_id=1561; sku=DJ-PER-0052
SU0063,Who manufactures this product?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_db_lookup,true,false,support,easy,faq_id=1362; sku=DJ-PER-0033
SU0064,What is Giloe Extract (60 Veg Capsules)?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"Giloe Extract (60 Veg Capsules) is a product under the HEALTH CARE category, offered by the brand Curind.",faq_db_lookup,true,false,support,easy,faq_id=1949; sku=DJ-HEA-0086
SU0065,Is this product organic?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"Aayushmaan and YumDum products emphasize pure, authentic ingredients. Please check the specific packaging for organic certification.",faq_db_lookup,true,false,support,easy,faq_id=1179; sku=DJ-FOO-0017
SU0066,Is this product organic?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"Aayushmaan and YumDum products emphasize pure, authentic ingredients. Please check the specific packaging for organic certification.",faq_db_lookup,true,false,support,easy,faq_id=1267; sku=DJ-FOO-0025
SU0067,Who manufactures this product?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_db_lookup,true,false,support,easy,faq_id=2179; sku=DJ-HEA-0106
SU0068,Who manufactures this product?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_db_lookup,true,false,support,easy,faq_id=1395; sku=DJ-PER-0036
SU0069,What is JoySpread 80+ Gold (250ml)?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"JoySpread 80+ Gold (250ml) is a product under the AGRICULTURE & VETERINARY category, offered by the brand HappyGrow.",faq_db_lookup,true,false,support,easy,faq_id=2455; sku=DJ-AGR-0132
SU0070,What is Golden Elixir - Nano Curcumin Drops (Pack of 2 Bottles - each 25ml)?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"Golden Elixir - Nano Curcumin Drops (Pack of 2 Bottles - each 25ml) is a product under the HEALTH CARE category, offered by the brand Curind.",faq_db_lookup,true,false,support,easy,faq_id=1894; sku=DJ-HEA-0081
SU0071,What is New Total Joy Rice Bran Oil (1 Litre)?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"New Total Joy Rice Bran Oil (1 Litre) is a product under the FOOD PRODUCTS category, offered by the brand Total Joy.",faq_db_lookup,true,false,support,easy,faq_id=1231; sku=DJ-FOO-0022
SU0072,What is Neem & Tulsi Herbal Soap (100g) (Pack of 3)?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"Neem & Tulsi Herbal Soap (100g) (Pack of 3) is a product under the PERSONAL CARE category, offered by the brand Wild Muse.",faq_db_lookup,true,false,support,easy,faq_id=1440; sku=DJ-PER-0041
SU0073,What is Advanced Calcium Tablets?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"Advanced Calcium Tablets are formulated to strengthen bones, improve joint flexibility, and boost overall vitality with a unique blend of essential minerals and herbs.",faq_db_lookup,true,false,support,easy,faq_id=1866; sku=DJ-HEA-0078
SU0074,What is Di-beat (60 Tab)?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,DiBeat Tablets are Ayurvedic supplements formulated to help manage blood sugar levels and support overall wellness.,faq_db_lookup,true,false,support,easy,faq_id=1882; sku=DJ-HEA-0080
SU0075,Who manufactures this product?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_db_lookup,true,false,support,easy,faq_id=1043; sku=DJ-FOO-0004
SU0076,What is Omega 3-6-9?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"Omega 3-6-9 is a product under the HEALTH CARE category, offered by the brand Curind.",faq_db_lookup,true,false,support,easy,faq_id=2114; sku=DJ-HEA-0101
SU0077,Who manufactures this product?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_db_lookup,true,false,support,easy,faq_id=1937; sku=DJ-HEA-0084
SU0078,Who manufactures this product?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_db_lookup,true,false,support,easy,faq_id=2597; sku=DJ-AQU-0144
SU0079,What is Premium Tulsi Max (30ml)?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"Premium Tulsi Max (30ml) is a product under the HEALTH CARE category, offered by the brand Curind.",faq_db_lookup,true,false,support,easy,faq_id=2180; sku=DJ-HEA-0107
SU0080,Who manufactures this product?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_db_lookup,true,false,support,easy,faq_id=1263; sku=DJ-FOO-0024
SU0081,Who manufactures this product?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_db_lookup,true,false,support,easy,faq_id=1948; sku=DJ-HEA-0085
SU0082,What is Daily Tea (250g)?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"Daily Tea (250g) is a product under the FOOD PRODUCTS category, offered by the brand Aayushmaan / YumDum / Total Joy.",faq_db_lookup,true,false,support,easy,faq_id=1033; sku=DJ-FOO-0004
SU0083,What is Seabuckthron Massage Cream (30g)?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"Seabuckthron Massage Cream (30g) is a product under the PERSONAL CARE category, offered by the brand Wild Muse.",faq_db_lookup,true,false,support,easy,faq_id=1539; sku=DJ-PER-0050
SU0084,Who manufactures this product?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_db_lookup,true,false,support,easy,faq_id=1439; sku=DJ-PER-0040
SU0085,What is Marine Collagen (200g)?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"Marine Collagen (200g) is a product under the HEALTH CARE category, offered by the brand Curind.",faq_db_lookup,true,false,support,easy,faq_id=2268; sku=DJ-HEA-0115
SU0086,Who manufactures this product?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_db_lookup,true,false,support,easy,faq_id=2630; sku=DJ-PRO-0147
SU0087,Who manufactures this product?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_db_lookup,true,false,support,easy,faq_id=1450; sku=DJ-PER-0041
SU0088,What is WildMuse Premium Loofah?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"WildMuse Premium Loofah is a product under the PERSONAL CARE category, offered by the brand Wild Muse.",faq_db_lookup,true,false,support,easy,faq_id=1594; sku=DJ-PER-0055
SU0089,Who manufactures this product?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_db_lookup,true,false,support,easy,faq_id=2333; sku=DJ-CLO-0120
SU0090,What is Orthofix Oil (100ml)?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"Orthofix Oil (100ml) is a product under the HEALTH CARE category, offered by the brand Curind.",faq_db_lookup,true,false,support,easy,faq_id=2103; sku=DJ-HEA-0100
SU0091,What is HerboSmile Herbal Toothpaste (100g)?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"HerboSmile Herbal Toothpaste (100g) is a product under the PERSONAL CARE category, offered by the brand Wild Muse.",faq_db_lookup,true,false,support,easy,faq_id=1363; sku=DJ-PER-0034
SU0092,Who manufactures this product?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_db_lookup,true,false,support,easy,faq_id=2388; sku=DJ-AGR-0125
SU0093,What is Prosperous+ (1 L)?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"Prosperous+ (1 L) is a product under the AGRICULTURE & VETERINARY category, offered by the brand HappyGrow.",faq_db_lookup,true,false,support,easy,faq_id=2422; sku=DJ-AGR-0129
SU0094,What is Hindi One-Page Compensation Plan (Set of 50 Leaflets)?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"Hindi One-Page Compensation Plan (Set of 50 Leaflets) is a product under the PROMOTION TOOLS category, offered by the brand Dayjoy.",faq_db_lookup,true,false,support,easy,faq_id=2774; sku=DJ-PRO-0161
SU0095,Who manufactures this product?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_db_lookup,true,false,support,easy,faq_id=1164; sku=DJ-FOO-0015
SU0096,What is AGRI PRO PACKAGE?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"AGRI PRO PACKAGE is a product under the COMBO PACKAGES category, offered by the brand Dayjoy.",faq_db_lookup,true,false,support,easy,faq_id=2851; sku=DJ-COM-0168
SU0097,What is Bio-Germanium & Magnetic Mattress (Pack of 2)?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"Bio-Germanium & Magnetic Mattress (Pack of 2) is a product under the GERMANIUM & MAGNETIC category, offered by the brand Dayjoy.",faq_db_lookup,true,false,support,easy,faq_id=2521; sku=DJ-GER-0138
SU0098,Is this product organic?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"Aayushmaan and YumDum products emphasize pure, authentic ingredients. Please check the specific packaging for organic certification.",faq_db_lookup,true,false,support,easy,faq_id=1025; sku=DJ-FOO-0003
SU0099,What is Dayjoy Pin?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"Dayjoy Pin is a product under the PROMOTION TOOLS category, offered by the brand Dayjoy.",faq_db_lookup,true,false,support,easy,faq_id=2686; sku=DJ-PRO-0153
SU0100,What is GoPiles Syrup (500ml)?,faq_lookup,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv,"GoPiles Syrup (500ml) is a product under the HEALTH CARE category, offered by the brand Curind.",faq_db_lookup,true,false,support,easy,faq_id=1938; sku=DJ-HEA-0085
PO0001,Are Dayjoy's income/earnings statements guaranteed?,policy_lookup,01_CANONICAL/policies/Income_Disclaimer_Dayjoy.pdf,No. Earnings or income statements made by the company or Independent Representatives are estimates only and are not guaranteed; individual results may vary.,policy_doc_lookup,true,false,policy,medium,source_pdf=Income_Disclaimer_Dayjoy.pdf
PO0002,Does Dayjoy guarantee any specific level of income?,policy_lookup,01_CANONICAL/policies/Income_Disclaimer_Dayjoy.pdf,No. Earnings or income statements made by the company or Independent Representatives are estimates only and are not guaranteed; individual results may vary.,policy_doc_lookup,true,false,policy,medium,source_pdf=Income_Disclaimer_Dayjoy.pdf
PO0003,Does Dayjoy present its business opportunity as a get-rich-quick scheme?,policy_lookup,01_CANONICAL/policies/Income_Disclaimer_Dayjoy.pdf,"No, Dayjoy explicitly states it does not present the business as a ""get-rich-quick"" scheme.",policy_doc_lookup,true,false,policy,medium,source_pdf=Income_Disclaimer_Dayjoy.pdf
PO0004,Is Dayjoy a get-rich-quick scheme?,policy_lookup,01_CANONICAL/policies/Income_Disclaimer_Dayjoy.pdf,"No, Dayjoy explicitly states it does not present the business as a ""get-rich-quick"" scheme.",policy_doc_lookup,true,false,policy,medium,source_pdf=Income_Disclaimer_Dayjoy.pdf
PO0005,Is the Dayjoy business opportunity open to everyone?,policy_lookup,01_CANONICAL/policies/Income_Disclaimer_Dayjoy.pdf,"Dayjoy is designed for everyone, regardless of background or experience, and can be pursued part-time or full-time.",policy_doc_lookup,true,false,policy,medium,source_pdf=Income_Disclaimer_Dayjoy.pdf
PO0006,Who is the Dayjoy business opportunity designed for?,policy_lookup,01_CANONICAL/policies/Income_Disclaimer_Dayjoy.pdf,"Dayjoy is designed for everyone, regardless of background or experience, and can be pursued part-time or full-time.",policy_doc_lookup,true,false,policy,medium,source_pdf=Income_Disclaimer_Dayjoy.pdf
PO0007,Do I need to invest in inventory or stock to join Dayjoy?,policy_lookup,01_CANONICAL/policies/Income_Disclaimer_Dayjoy.pdf,"No - per the Income Disclaimer, you don't need large investments in inventory/stock management, expensive office space, or high start-up costs.",policy_doc_lookup,true,false,policy,medium,source_pdf=Income_Disclaimer_Dayjoy.pdf
PO0008,Are large start-up costs required to become a Dayjoy distributor?,policy_lookup,01_CANONICAL/policies/Income_Disclaimer_Dayjoy.pdf,"No - per the Income Disclaimer, you don't need large investments in inventory/stock management, expensive office space, or high start-up costs.",policy_doc_lookup,true,false,policy,medium,source_pdf=Income_Disclaimer_Dayjoy.pdf
PO0009,What support does Dayjoy provide to its distributors?,policy_lookup,01_CANONICAL/policies/Income_Disclaimer_Dayjoy.pdf,"Comprehensive product R&D, professional packaging/marketing/branding/advertising support, reliable shipment and delivery, a compensation plan with incentives, and continuous training.",policy_doc_lookup,true,false,policy,medium,source_pdf=Income_Disclaimer_Dayjoy.pdf
PO0010,"What does Dayjoy do for its distributors, per the Income Disclaimer?",policy_lookup,01_CANONICAL/policies/Income_Disclaimer_Dayjoy.pdf,"Comprehensive product R&D, professional packaging/marketing/branding/advertising support, reliable shipment and delivery, a compensation plan with incentives, and continuous training.",policy_doc_lookup,true,false,policy,medium,source_pdf=Income_Disclaimer_Dayjoy.pdf
PO0011,Are past earnings of other distributors indicative of what I will earn?,policy_lookup,01_CANONICAL/policies/Income_Disclaimer_Dayjoy.pdf,"No. Past earnings are not indicative of future results, per the Income Disclaimer.",policy_doc_lookup,true,false,policy,medium,source_pdf=Income_Disclaimer_Dayjoy.pdf
