edge_id,source_node_id,target_node_id,relationship,evidence_source,verification_status
KGE002661,PRODUCT:DJP1159,FAQ:2773,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002662,PRODUCT:DJP1160,FAQ:2774,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002663,PRODUCT:DJP1160,FAQ:2775,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002664,PRODUCT:DJP1160,FAQ:2776,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002665,PRODUCT:DJP1160,FAQ:2777,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002666,PRODUCT:DJP1160,FAQ:2778,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,unverified
KGE002667,PRODUCT:DJP1160,FAQ:2779,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,unverified
KGE002668,PRODUCT:DJP1160,FAQ:2780,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,unverified
KGE002669,PRODUCT:DJP1160,FAQ:2781,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,unverified
KGE002670,PRODUCT:DJP1160,FAQ:2782,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002671,PRODUCT:DJP1160,FAQ:2783,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002672,PRODUCT:DJP1160,FAQ:2784,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002673,PRODUCT:DJP1161,FAQ:2785,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002674,PRODUCT:DJP1161,FAQ:2786,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002675,PRODUCT:DJP1161,FAQ:2787,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002676,PRODUCT:DJP1161,FAQ:2788,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002677,PRODUCT:DJP1161,FAQ:2789,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,unverified
KGE002678,PRODUCT:DJP1161,FAQ:2790,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,unverified
KGE002679,PRODUCT:DJP1161,FAQ:2791,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,unverified
KGE002680,PRODUCT:DJP1161,FAQ:2792,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,unverified
KGE002681,PRODUCT:DJP1161,FAQ:2793,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002682,PRODUCT:DJP1161,FAQ:2794,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002683,PRODUCT:DJP1161,FAQ:2795,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002684,PRODUCT:DJP1162,FAQ:2796,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002685,PRODUCT:DJP1162,FAQ:2797,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002686,PRODUCT:DJP1162,FAQ:2798,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002687,PRODUCT:DJP1162,FAQ:2799,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002688,PRODUCT:DJP1162,FAQ:2800,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,unverified
KGE002689,PRODUCT:DJP1162,FAQ:2801,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,unverified
KGE002690,PRODUCT:DJP1162,FAQ:2802,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,unverified
KGE002691,PRODUCT:DJP1162,FAQ:2803,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,unverified
KGE002692,PRODUCT:DJP1162,FAQ:2804,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002693,PRODUCT:DJP1162,FAQ:2805,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002694,PRODUCT:DJP1162,FAQ:2806,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002695,PRODUCT:DJP1163,FAQ:2807,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002696,PRODUCT:DJP1163,FAQ:2808,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002697,PRODUCT:DJP1163,FAQ:2809,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002698,PRODUCT:DJP1163,FAQ:2810,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002699,PRODUCT:DJP1163,FAQ:2811,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,unverified
KGE002700,PRODUCT:DJP1163,FAQ:2812,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,unverified
KGE002701,PRODUCT:DJP1163,FAQ:2813,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,unverified
KGE002702,PRODUCT:DJP1163,FAQ:2814,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,unverified
KGE002703,PRODUCT:DJP1163,FAQ:2815,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002704,PRODUCT:DJP1163,FAQ:2816,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002705,PRODUCT:DJP1163,FAQ:2817,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002706,PRODUCT:DJP1164,FAQ:2818,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002707,PRODUCT:DJP1164,FAQ:2819,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002708,PRODUCT:DJP1164,FAQ:2820,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002709,PRODUCT:DJP1164,FAQ:2821,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002710,PRODUCT:DJP1164,FAQ:2822,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,unverified
KGE002711,PRODUCT:DJP1164,FAQ:2823,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,unverified
KGE002712,PRODUCT:DJP1164,FAQ:2824,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,unverified
KGE002713,PRODUCT:DJP1164,FAQ:2825,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,unverified
KGE002714,PRODUCT:DJP1164,FAQ:2826,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002715,PRODUCT:DJP1164,FAQ:2827,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002716,PRODUCT:DJP1164,FAQ:2828,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002717,PRODUCT:DJP1165,FAQ:2829,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002718,PRODUCT:DJP1165,FAQ:2830,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002719,PRODUCT:DJP1165,FAQ:2831,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002720,PRODUCT:DJP1165,FAQ:2832,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002721,PRODUCT:DJP1165,FAQ:2833,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,unverified
KGE002722,PRODUCT:DJP1165,FAQ:2834,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,unverified
KGE002723,PRODUCT:DJP1165,FAQ:2835,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,unverified
KGE002724,PRODUCT:DJP1165,FAQ:2836,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,unverified
KGE002725,PRODUCT:DJP1165,FAQ:2837,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002726,PRODUCT:DJP1165,FAQ:2838,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002727,PRODUCT:DJP1165,FAQ:2839,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002728,PRODUCT:DJP1166,FAQ:2840,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002729,PRODUCT:DJP1166,FAQ:2841,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002730,PRODUCT:DJP1166,FAQ:2842,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002731,PRODUCT:DJP1166,FAQ:2843,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002732,PRODUCT:DJP1166,FAQ:2844,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,unverified
KGE002733,PRODUCT:DJP1166,FAQ:2845,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,unverified
KGE002734,PRODUCT:DJP1166,FAQ:2846,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,unverified
KGE002735,PRODUCT:DJP1166,FAQ:2847,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,unverified
KGE002736,PRODUCT:DJP1166,FAQ:2848,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002737,PRODUCT:DJP1166,FAQ:2849,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002738,PRODUCT:DJP1166,FAQ:2850,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002739,PRODUCT:DJP1167,FAQ:2851,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002740,PRODUCT:DJP1167,FAQ:2852,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002741,PRODUCT:DJP1167,FAQ:2853,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002742,PRODUCT:DJP1167,FAQ:2854,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002743,PRODUCT:DJP1167,FAQ:2855,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,unverified
KGE002744,PRODUCT:DJP1167,FAQ:2856,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,unverified
KGE002745,PRODUCT:DJP1167,FAQ:2857,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,unverified
KGE002746,PRODUCT:DJP1167,FAQ:2858,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,unverified
KGE002747,PRODUCT:DJP1167,FAQ:2859,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002748,PRODUCT:DJP1167,FAQ:2860,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002749,PRODUCT:DJP1167,FAQ:2861,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002750,PRODUCT:DJP1168,FAQ:2862,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002751,PRODUCT:DJP1168,FAQ:2863,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002752,PRODUCT:DJP1168,FAQ:2864,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002753,PRODUCT:DJP1168,FAQ:2865,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002754,PRODUCT:DJP1168,FAQ:2866,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,unverified
KGE002755,PRODUCT:DJP1168,FAQ:2867,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,unverified
KGE002756,PRODUCT:DJP1168,FAQ:2868,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,unverified
KGE002757,PRODUCT:DJP1168,FAQ:2869,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,unverified
KGE002758,PRODUCT:DJP1168,FAQ:2870,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002759,PRODUCT:DJP1168,FAQ:2871,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002760,PRODUCT:DJP1168,FAQ:2872,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002761,PRODUCT:DJP1169,FAQ:2873,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002762,PRODUCT:DJP1169,FAQ:2874,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002763,PRODUCT:DJP1169,FAQ:2875,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002764,PRODUCT:DJP1169,FAQ:2876,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002765,PRODUCT:DJP1169,FAQ:2877,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,unverified
KGE002766,PRODUCT:DJP1169,FAQ:2878,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,unverified
KGE002767,PRODUCT:DJP1169,FAQ:2879,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,unverified
KGE002768,PRODUCT:DJP1169,FAQ:2880,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,unverified
KGE002769,PRODUCT:DJP1169,FAQ:2881,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002770,PRODUCT:DJP1169,FAQ:2882,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002771,PRODUCT:DJP1169,FAQ:2883,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002772,COMPANY:DAYJOY,FAQ:PLAN-0001,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002773,COMPANY:DAYJOY,FAQ:PLAN-0002,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002774,COMPANY:DAYJOY,FAQ:PLAN-0003,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002775,COMPANY:DAYJOY,FAQ:PLAN-0004,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002776,COMPANY:DAYJOY,FAQ:PLAN-0005,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002777,COMPANY:DAYJOY,FAQ:PLAN-0006,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002778,COMPANY:DAYJOY,FAQ:PLAN-0007,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002779,COMPANY:DAYJOY,FAQ:PLAN-0008,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002780,COMPANY:DAYJOY,FAQ:PLAN-0009,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002781,COMPANY:DAYJOY,FAQ:PLAN-0010,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002782,COMPANY:DAYJOY,FAQ:PLAN-0011,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002783,COMPANY:DAYJOY,FAQ:PLAN-0012,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002784,COMPANY:DAYJOY,FAQ:PLAN-0013,HAS_FAQ,01_CANONICAL/faq/dayjoy_faq_canonical_v2.csv,verified
KGE002785,PRODUCT:DJP1000,PRODUCT:DJP1001,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002786,PRODUCT:DJP1000,PRODUCT:DJP1010,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002787,PRODUCT:DJP1001,PRODUCT:DJP1000,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002788,PRODUCT:DJP1001,PRODUCT:DJP1025,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002789,PRODUCT:DJP1002,PRODUCT:DJP1013,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002790,PRODUCT:DJP1002,PRODUCT:DJP1023,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002791,PRODUCT:DJP1003,PRODUCT:DJP1008,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002792,PRODUCT:DJP1003,PRODUCT:DJP1020,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002793,PRODUCT:DJP1003,PRODUCT:DJP1004,RELATED_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002794,PRODUCT:DJP1004,PRODUCT:DJP1014,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002795,PRODUCT:DJP1004,PRODUCT:DJP1022,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002796,PRODUCT:DJP1005,PRODUCT:DJP1009,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002797,PRODUCT:DJP1005,PRODUCT:DJP1006,RELATED_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002798,PRODUCT:DJP1006,PRODUCT:DJP1012,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002799,PRODUCT:DJP1006,PRODUCT:DJP1013,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002800,PRODUCT:DJP1006,PRODUCT:DJP1007,RELATED_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002801,PRODUCT:DJP1007,PRODUCT:DJP1011,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002802,PRODUCT:DJP1007,PRODUCT:DJP1014,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002803,PRODUCT:DJP1008,PRODUCT:DJP1003,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002804,PRODUCT:DJP1008,PRODUCT:DJP1017,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002805,PRODUCT:DJP1009,PRODUCT:DJP1005,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002806,PRODUCT:DJP1009,PRODUCT:DJP1016,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002807,PRODUCT:DJP1009,PRODUCT:DJP1010,RELATED_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002808,PRODUCT:DJP1010,PRODUCT:DJP1000,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002809,PRODUCT:DJP1010,PRODUCT:DJP1019,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002810,PRODUCT:DJP1010,PRODUCT:DJP1011,RELATED_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002811,PRODUCT:DJP1011,PRODUCT:DJP1007,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002812,PRODUCT:DJP1011,PRODUCT:DJP1021,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002813,PRODUCT:DJP1012,PRODUCT:DJP1006,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002814,PRODUCT:DJP1012,PRODUCT:DJP1019,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002815,PRODUCT:DJP1013,PRODUCT:DJP1002,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002816,PRODUCT:DJP1013,PRODUCT:DJP1006,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002817,PRODUCT:DJP1014,PRODUCT:DJP1004,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002818,PRODUCT:DJP1014,PRODUCT:DJP1007,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002819,PRODUCT:DJP1015,PRODUCT:DJP1016,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002820,PRODUCT:DJP1015,PRODUCT:DJP1024,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002821,PRODUCT:DJP1016,PRODUCT:DJP1009,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002822,PRODUCT:DJP1016,PRODUCT:DJP1015,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002823,PRODUCT:DJP1016,PRODUCT:DJP1017,RELATED_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002824,PRODUCT:DJP1017,PRODUCT:DJP1008,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002825,PRODUCT:DJP1017,PRODUCT:DJP1023,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002826,PRODUCT:DJP1017,PRODUCT:DJP1018,RELATED_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002827,PRODUCT:DJP1018,PRODUCT:DJP1022,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002828,PRODUCT:DJP1019,PRODUCT:DJP1010,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002829,PRODUCT:DJP1019,PRODUCT:DJP1012,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002830,PRODUCT:DJP1020,PRODUCT:DJP1003,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002831,PRODUCT:DJP1020,PRODUCT:DJP1021,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002832,PRODUCT:DJP1021,PRODUCT:DJP1011,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002833,PRODUCT:DJP1021,PRODUCT:DJP1020,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002834,PRODUCT:DJP1022,PRODUCT:DJP1004,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002835,PRODUCT:DJP1022,PRODUCT:DJP1018,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002836,PRODUCT:DJP1023,PRODUCT:DJP1002,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002837,PRODUCT:DJP1023,PRODUCT:DJP1017,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002838,PRODUCT:DJP1024,PRODUCT:DJP1015,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002839,PRODUCT:DJP1024,PRODUCT:DJP1025,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002840,PRODUCT:DJP1025,PRODUCT:DJP1001,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002841,PRODUCT:DJP1025,PRODUCT:DJP1024,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002842,PRODUCT:DJP1026,PRODUCT:DJP1051,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002843,PRODUCT:DJP1026,PRODUCT:DJP1052,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002844,PRODUCT:DJP1027,PRODUCT:DJP1035,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002845,PRODUCT:DJP1027,PRODUCT:DJP1053,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002846,PRODUCT:DJP1028,PRODUCT:DJP1043,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002847,PRODUCT:DJP1028,PRODUCT:DJP1054,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002848,PRODUCT:DJP1029,PRODUCT:DJP1043,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002849,PRODUCT:DJP1029,PRODUCT:DJP1044,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002850,PRODUCT:DJP1029,PRODUCT:DJP1077,RELATED_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002851,PRODUCT:DJP1029,PRODUCT:DJP1080,RELATED_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002852,PRODUCT:DJP1029,PRODUCT:DJP1088,RELATED_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002853,PRODUCT:DJP1029,PRODUCT:DJP1102,RELATED_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002854,PRODUCT:DJP1029,PRODUCT:DJP1107,RELATED_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE002855,PRODUCT:DJP1030,PRODUCT:DJP1032,SIMILAR_TO,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
