file_id,filename,extracted_path,provenance_chain,depth,size,file_type,sha256,duplicate_group,exact_dup_count
F01039,dayjoy_product_relationships.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/dayjoy_product_relationships.csv,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip,2,30976,csv,48108628166f222a58035ffc994d8286f3f67c4761fdcb6a93592f78fbc53fe8,DG0349,28
F01040,dayjoy_database_schema.sql,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/dayjoy_database_schema.sql,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip,2,12341,sql,50f1c8021ee95552f15b7583e941e7eb910c3a2c1090eaad23b96c4971628a34,DG0347,33
F01041,dayjoy_seed_data.sql,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/dayjoy_seed_data.sql,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip,2,78432,sql,039ce30c8ad9b05665fc07f299dee9a11b09c4ebcb18aaf49494a1ba8a75d358,DG0350,28
F01042,dayjoy_recommendation_chart_updated.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_recommendation_chart_updated.csv,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package.zip,3,76469,csv,6fc42c95691a0d0cd21683c942edd6f13db07cb97d00420536fd692383dc5e9c,DG0247,32
F01043,dayjoy_product_index_updated.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_product_index_updated.csv,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package.zip,3,82252,csv,92baeee2d3951b4b82bb272b7d1cad8e3b7a377b39d2d01ba02ad9c6cd927030,DG0245,32
F01044,dayjoy_recommendation_summary.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_recommendation_summary.csv,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package.zip,3,126,csv,e876673459cda1b51edcfd82e10f74fbdc307dbd36c3183cdb6d90f33f26f140,DG0249,32
F01045,dayjoy_recommendation_chart_updated.xlsx,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_recommendation_chart_updated.xlsx,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package.zip,3,61809,xlsx,5d09865bd0ca2143811a41959934e6c7ee09c548e915c37e2452577d6c31aeea,DG0248,32
F01046,dayjoy_project_status.md,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_project_status.md,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package.zip,3,902,md,f098f4e2403a5e4cf590fd56da445e5460ec2ae0fd87134037cf3fc49958c8f8,DG0246,32
F01047,dayjoy_plan_faq_knowledge.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_plan_faq_knowledge.csv,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package.zip,3,4221,csv,ba5ee0cd26f67bc4d3b5b6ee19d9be04e7732e563bb5806485de154c165fe5de,DG0342,33
F01048,dayjoy_plan_ranks_rewards.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_plan_ranks_rewards.csv,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package.zip,3,3404,csv,382c02f3a6261396da5b4cab415ffa6061561bbd20a32c3c6d9d1c1be2334635,DG0343,33
F01049,dayjoy_business_matching_matrix.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_business_matching_matrix.csv,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package.zip,3,1236,csv,a82244c2fd51593d399a5d3c3131bac2e628113776cd5497e28c3846d3d3940f,DG0251,32
F01050,dayjoy_all_extracted_knowledge_master.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_all_extracted_knowledge_master.csv,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package.zip,3,11555,csv,67b59dcbabb25dab1c17d0d3cfd786e2de93c92a60b513a19ab1ab7d52b4e0e3,DG0250,32
F01051,dayjoy_extraction_confirmation.txt,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_extraction_confirmation.txt,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package.zip,3,1033,txt,64d1b5501672f5b94c0ca43fc20ee0aa60e84fb09f1cd1da2885b3f8563b9e62,DG0252,32
F01052,dayjoy_products_master.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_products_master.csv,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package.zip,3,38100,csv,68d47f9e4db5e02570da8fe674c3ea4c14f95537832b515d0556f48d3e63de74,DG0020,34
F01053,dayjoy_categories.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_categories.csv,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package.zip,3,419,csv,bcdbddf4bbc0a5bdf5fb755c93f2b9de9f319fbcf9b2a311149118ef38c3efd1,DG0345,33
F01054,dayjoy_brands.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_brands.csv,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package.zip,3,282,csv,38b9fb55bb20280db0a65a600bc661a465fbbb5fbe8c5e2c5b51f7bf9cb4c434,DG0344,33
F01055,dayjoy_product_relationships.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_product_relationships.csv,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package.zip,3,30976,csv,48108628166f222a58035ffc994d8286f3f67c4761fdcb6a93592f78fbc53fe8,DG0349,28
F01056,dayjoy_database_schema.sql,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_database_schema.sql,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package.zip,3,12341,sql,50f1c8021ee95552f15b7583e941e7eb910c3a2c1090eaad23b96c4971628a34,DG0347,33
F01057,dayjoy_seed_data.sql,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_seed_data.sql,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package.zip,3,78432,sql,039ce30c8ad9b05665fc07f299dee9a11b09c4ebcb18aaf49494a1ba8a75d358,DG0350,28
F01058,dayjoy_product_faqs_master.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/dayjoy_product_faqs_master.csv,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip,2,427862,csv,f1db7c66c06b391cca5964810801115655f8694c2f7c1238a9db15a230be7615,DG0351,16
F01059,dayjoy_product_faqs_seed.sql,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/dayjoy_product_faqs_seed.sql,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip,2,356281,sql,fca400bd458935b53b2919a5ca08de457f168ed24a02f1a79c26eb2301419b82,DG0353,6
F01060,dayjoy_recommendation_chart_updated.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package_v2__contents/dayjoy_recommendation_chart_updated.csv,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package_v2.zip,3,76469,csv,6fc42c95691a0d0cd21683c942edd6f13db07cb97d00420536fd692383dc5e9c,DG0247,32
F01061,dayjoy_product_index_updated.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package_v2__contents/dayjoy_product_index_updated.csv,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package_v2.zip,3,82252,csv,92baeee2d3951b4b82bb272b7d1cad8e3b7a377b39d2d01ba02ad9c6cd927030,DG0245,32
F01062,dayjoy_recommendation_summary.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package_v2__contents/dayjoy_recommendation_summary.csv,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package_v2.zip,3,126,csv,e876673459cda1b51edcfd82e10f74fbdc307dbd36c3183cdb6d90f33f26f140,DG0249,32
F01063,dayjoy_recommendation_chart_updated.xlsx,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package_v2__contents/dayjoy_recommendation_chart_updated.xlsx,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package_v2.zip,3,61809,xlsx,5d09865bd0ca2143811a41959934e6c7ee09c548e915c37e2452577d6c31aeea,DG0248,32
F01064,dayjoy_project_status.md,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package_v2__contents/dayjoy_project_status.md,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package_v2.zip,3,902,md,f098f4e2403a5e4cf590fd56da445e5460ec2ae0fd87134037cf3fc49958c8f8,DG0246,32
F01065,dayjoy_plan_faq_knowledge.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package_v2__contents/dayjoy_plan_faq_knowledge.csv,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package_v2.zip,3,4221,csv,ba5ee0cd26f67bc4d3b5b6ee19d9be04e7732e563bb5806485de154c165fe5de,DG0342,33
F01066,dayjoy_plan_ranks_rewards.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package_v2__contents/dayjoy_plan_ranks_rewards.csv,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package_v2.zip,3,3404,csv,382c02f3a6261396da5b4cab415ffa6061561bbd20a32c3c6d9d1c1be2334635,DG0343,33
F01067,dayjoy_business_matching_matrix.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package_v2__contents/dayjoy_business_matching_matrix.csv,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package_v2.zip,3,1236,csv,a82244c2fd51593d399a5d3c3131bac2e628113776cd5497e28c3846d3d3940f,DG0251,32
F01068,dayjoy_all_extracted_knowledge_master.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package_v2__contents/dayjoy_all_extracted_knowledge_master.csv,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package_v2.zip,3,11555,csv,67b59dcbabb25dab1c17d0d3cfd786e2de93c92a60b513a19ab1ab7d52b4e0e3,DG0250,32
F01069,dayjoy_extraction_confirmation.txt,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package_v2__contents/dayjoy_extraction_confirmation.txt,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package_v2.zip,3,1033,txt,64d1b5501672f5b94c0ca43fc20ee0aa60e84fb09f1cd1da2885b3f8563b9e62,DG0252,32
F01070,dayjoy_products_master.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package_v2__contents/dayjoy_products_master.csv,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package_v2.zip,3,38100,csv,68d47f9e4db5e02570da8fe674c3ea4c14f95537832b515d0556f48d3e63de74,DG0020,34
F01071,dayjoy_categories.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package_v2__contents/dayjoy_categories.csv,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package_v2.zip,3,419,csv,bcdbddf4bbc0a5bdf5fb755c93f2b9de9f319fbcf9b2a311149118ef38c3efd1,DG0345,33
F01072,dayjoy_brands.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package_v2__contents/dayjoy_brands.csv,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package_v2.zip,3,282,csv,38b9fb55bb20280db0a65a600bc661a465fbbb5fbe8c5e2c5b51f7bf9cb4c434,DG0344,33
F01073,dayjoy_product_relationships.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package_v2__contents/dayjoy_product_relationships.csv,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package_v2.zip,3,30976,csv,48108628166f222a58035ffc994d8286f3f67c4761fdcb6a93592f78fbc53fe8,DG0349,28
F01074,dayjoy_database_schema.sql,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package_v2__contents/dayjoy_database_schema.sql,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package_v2.zip,3,12341,sql,50f1c8021ee95552f15b7583e941e7eb910c3a2c1090eaad23b96c4971628a34,DG0347,33
F01075,dayjoy_seed_data.sql,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package_v2__contents/dayjoy_seed_data.sql,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package_v2.zip,3,78432,sql,039ce30c8ad9b05665fc07f299dee9a11b09c4ebcb18aaf49494a1ba8a75d358,DG0350,28
F01076,dayjoy_recommendation_chart_updated.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package_v2__contents/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_recommendation_chart_updated.csv,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package_v2.zip > Dayjoy_AI_Assist_Database_Package.zip,4,76469,csv,6fc42c95691a0d0cd21683c942edd6f13db07cb97d00420536fd692383dc5e9c,DG0247,32
F01077,dayjoy_product_index_updated.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package_v2__contents/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_product_index_updated.csv,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package_v2.zip > Dayjoy_AI_Assist_Database_Package.zip,4,82252,csv,92baeee2d3951b4b82bb272b7d1cad8e3b7a377b39d2d01ba02ad9c6cd927030,DG0245,32
F01078,dayjoy_recommendation_summary.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package_v2__contents/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_recommendation_summary.csv,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package_v2.zip > Dayjoy_AI_Assist_Database_Package.zip,4,126,csv,e876673459cda1b51edcfd82e10f74fbdc307dbd36c3183cdb6d90f33f26f140,DG0249,32
F01079,dayjoy_recommendation_chart_updated.xlsx,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package_v2__contents/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_recommendation_chart_updated.xlsx,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package_v2.zip > Dayjoy_AI_Assist_Database_Package.zip,4,61809,xlsx,5d09865bd0ca2143811a41959934e6c7ee09c548e915c37e2452577d6c31aeea,DG0248,32
F01080,dayjoy_project_status.md,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package_v2__contents/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_project_status.md,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package_v2.zip > Dayjoy_AI_Assist_Database_Package.zip,4,902,md,f098f4e2403a5e4cf590fd56da445e5460ec2ae0fd87134037cf3fc49958c8f8,DG0246,32
F01081,dayjoy_plan_faq_knowledge.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package_v2__contents/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_plan_faq_knowledge.csv,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package_v2.zip > Dayjoy_AI_Assist_Database_Package.zip,4,4221,csv,ba5ee0cd26f67bc4d3b5b6ee19d9be04e7732e563bb5806485de154c165fe5de,DG0342,33
F01082,dayjoy_plan_ranks_rewards.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package_v2__contents/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_plan_ranks_rewards.csv,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package_v2.zip > Dayjoy_AI_Assist_Database_Package.zip,4,3404,csv,382c02f3a6261396da5b4cab415ffa6061561bbd20a32c3c6d9d1c1be2334635,DG0343,33
F01083,dayjoy_business_matching_matrix.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package_v2__contents/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_business_matching_matrix.csv,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package_v2.zip > Dayjoy_AI_Assist_Database_Package.zip,4,1236,csv,a82244c2fd51593d399a5d3c3131bac2e628113776cd5497e28c3846d3d3940f,DG0251,32
F01084,dayjoy_all_extracted_knowledge_master.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package_v2__contents/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_all_extracted_knowledge_master.csv,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package_v2.zip > Dayjoy_AI_Assist_Database_Package.zip,4,11555,csv,67b59dcbabb25dab1c17d0d3cfd786e2de93c92a60b513a19ab1ab7d52b4e0e3,DG0250,32
F01085,dayjoy_extraction_confirmation.txt,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package_v2__contents/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_extraction_confirmation.txt,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package_v2.zip > Dayjoy_AI_Assist_Database_Package.zip,4,1033,txt,64d1b5501672f5b94c0ca43fc20ee0aa60e84fb09f1cd1da2885b3f8563b9e62,DG0252,32
F01086,dayjoy_products_master.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-2of3__contents/Dayjoy_AI_Assist_Database_Package_final__contents/Dayjoy_AI_Assist_Database_Package_v2__contents/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_products_master.csv,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_final.zip > Dayjoy_AI_Assist_Database_Package_v2.zip > Dayjoy_AI_Assist_Database_Package.zip,4,38100,csv,68d47f9e4db5e02570da8fe674c3ea4c14f95537832b515d0556f48d3e63de74,DG0020,34
